Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,2160,2437,2629,2844,3257,3060,2751,3969,6437,6659,6718,7076
  └─ Sales Growth %,24.29%,12.83%,7.85%,8.20%,14.50%,-6.03%,-10.11%,44.27%,62.20%,3.46%,0.88%,5.33%
Expenses,1902,2042,2112,2226,2388,2189,2188,2971,4425,5044,5790,6152
  └─ Material Cost %,62%,60%,57%,54%,50%,45%,48%,44%,44%,52%,61%,62%
    └─ Raw material cost,1361,1454,1491,1539,1580,1498,1224,1725,2885,3487,4178,4445
    └─ Change in inventory,-25,19,-5,-10,48,-134,95,5,-35,-34,-100,-73
  └─ Manufacturing Cost %,15%,13%,12%,12%,11%,13%,15%,16%,14%,11%,12%,7%
  └─ Employee Cost %,7%,7%,8%,8%,8%,10%,11%,10%,8%,9%,9%,10%
  └─ Other Cost %,4%,3%,4%,4%,4%,5%,5%,6%,3%,4%,4%,8%
Operating Profit,259,396,517,618,868,871,563,997,2012,1616,928,924
OPM %,12%,16%,20%,22%,27%,28%,20%,25%,31%,24%,14%,13%
Other Income,3,7,35,22,50,104,111,124,139,227,108,43
  └─ Exceptional items,-6,-0,26,15,15,21,20,20,4,74,59,-17
  └─ Other income normal,9,7,8,7,35,83,91,104,135,153,49,60
Interest,205,195,188,143,124,129,129,132,222,208,178,225
Depreciation,116,118,121,122,128,149,174,193,282,310,332,377
Profit before tax,-60,89,244,375,666,696,370,797,1646,1325,527,364
Tax %,-69%,32%,28%,31%,36%,33%,36%,32%,27%,14%,22%,25%
Net Profit,-18,56,172,261,425,468,237,544,1208,1133,412,274
  └─ Profit from Associates,0,-5,-3,0,0,0,0,0,0,0,0,2
  └─ Minority share,0,0,0,0,2,7,3,-1,-12,-11,-2,-8
  └─ Exceptional items AT,-6,-0,14,8,7,14,13,14,3,59,41,-12
  └─ Profit excl Excep,-12,56,158,253,418,454,224,530,1206,1074,371,285
  └─ Profit for PE,-12,56,158,253,420,461,227,529,1193,1063,369,277
  └─ Profit for EPS,-18,56,172,261,427,475,240,543,1196,1122,410,266
  └─ Profit Growth %,78%,553%,182%,60%,66%,10%,-51%,133%,126%,-11%,-65%,-25%
EPS in Rs,-1.35,3.77,11.02,14.85,23.97,26.67,14.16,32.03,70.59,66.22,24.19,14.66
Dividend Payout %,0%,13%,14%,17%,15%,15%,28%,17%,11%,13%,21%,27%
