Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,23299,19324,30548,34068,44604,43798,81913,82983,80636,131988,116888,112315
Expenses,22505,18404,29479,32736,43130,42447,81040,82254,78713,129884,114112,111566
Operating Profit,794,920,1068,1332,1474,1351,872,730,1923,2104,2776,749
OPM %,3%,5%,4%,4%,3%,3%,1%,1%,2%,2%,2%,1%
Other Income,183,129,139,156,266,529,867,1032,51,50,0,1948
Interest,4,5,5,6,8,0,0,0,0,0,0,0
Depreciation,34,37,48,59,92,89,99,75,68,76,84,0
Profit before tax,939,1007,1154,1422,1642,1790,1640,1687,1906,2078,2693,2697
Tax %,13%,16%,17%,19%,19%,21%,11%,11%,10%,9%,10%,8%
Net Profit,815,844,955,1150,1327,1422,1456,1506,1721,1894,2413,2470
EPS in Rs,8.15,8.44,9.55,11.50,13.27,14.22,14.56,15.05,17.19,18.91,24.08,24.63
Dividend Payout %,15%,14%,16%,17%,15%,0%,17%,13%,15%,14%,11%,11%
