Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,519,519,721,978,965,812,874,1296,1128,1000,1076,1175
  └─ Sales Growth %,,0.11%,38.87%,35.65%,-1.38%,-15.84%,7.59%,48.41%,-12.96%,-11.34%,7.58%,9.17%
Expenses,459,454,637,845,785,688,739,1073,961,864,953,1080
  └─ Material Cost %,68%,63%,67%,67%,61%,59%,64%,62%,61%,58%,59%,59%
    └─ Raw material cost,362,344,500,656,604,513,553,818,656,589,672,750
    └─ Change in inventory,-9,-19,-16,1,-16,-34,2,-10,29,-6,-33,-57
  └─ Manufacturing Cost %,16%,20%,17%,14%,15%,19%,15%,15%,18%,21%,22%,12%
  └─ Employee Cost %,2%,3%,2%,2%,3%,4%,3%,3%,3%,4%,5%,5%
  └─ Other Cost %,2%,2%,2%,3%,3%,3%,3%,3%,3%,3%,3%,15%
Operating Profit,60,65,84,134,180,124,134,223,167,137,123,95
OPM %,12%,13%,12%,14%,19%,15%,15%,17%,15%,14%,11%,8%
Other Income,2,2,3,10,2,2,5,17,13,49,38,22
  └─ Exceptional items,-0.06,0.02,-0.01,-0.09,-0.36,0.01,3.23,12.89,9.78,43.60,34.10,-0.37
  └─ Other income normal,1.99,1.48,2.75,10.04,2.49,1.64,2.09,4.38,3.46,4.94,4.06,21.90
Interest,21,21,19,18,16,10,10,12,10,12,18,24
Depreciation,16,16,15,15,16,23,22,22,27,27,33,43
Profit before tax,24,30,53,110,150,93,107,207,143,147,110,50
Tax %,36%,35%,35%,36%,35%,16%,25%,24%,27%,12%,21%,28%
Net Profit,16,19,34,71,99,79,81,158,105,130,89,37
  └─ Profit from Associates,0.00,-0.03,-0.10,-0.18,0.83,0.38,0.85,1.01,0.62,0.91,1.51,0.94
  └─ Exceptional items AT,-0.04,0.01,-0.01,-0.06,-0.24,0.01,2.39,9.66,7.21,34.82,27.05,-0.26
  └─ Profit excl Excep,15.64,19.27,34.40,70.68,99.33,78.51,78.93,148.06,97.77,95.55,61.77,36.80
  └─ Profit for PE,15.64,19.27,34.40,70.68,99.33,78.51,78.93,148.06,97.77,95.55,61.77,36.80
  └─ Profit for EPS,15.60,19.28,34.39,70.62,99.09,78.52,81.32,157.72,104.98,130.37,88.82,36.54
  └─ Profit Growth %,,23.21%,78.52%,105.47%,40.53%,-20.96%,0.53%,87.58%,-33.97%,-2.27%,-35.35%,-40.42%
EPS in Rs,8.18,10.11,18.03,37.03,51.96,41.17,42.64,82.70,55.04,68.36,46.57,19.16
Dividend Payout %,12%,10%,6%,3%,4%,2%,2%,1%,2%,1%,2%,5%
