Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,356,449,489,618,530,300,272,316,286,220,130,127
  └─ Sales Growth %,49.14%,26.04%,8.94%,26.51%,-14.30%,-43.33%,-9.40%,16.24%,-9.49%,-23.07%,-40.97%,-2.16%
Expenses,307,372,439,544,447,294,247,266,239,268,135,125
  └─ Material Cost %,62%,59%,66%,65%,56%,61%,54%,52%,62%,68%,71%,68%
    └─ Raw material cost,218,261,346,401,362,137,131,155,166,151,88,84
    └─ Change in inventory,2,5,-24,-2,-63,45,15,10,11,-1,4,3
  └─ Manufacturing Cost %,12%,12%,11%,11%,12%,14%,18%,18%,8%,8%,10%,0%
  └─ Employee Cost %,7%,7%,7%,6%,9%,14%,12%,7%,8%,10%,15%,14%
  └─ Other Cost %,6%,5%,5%,6%,7%,10%,6%,6%,6%,35%,9%,15%
Operating Profit,49,77,50,74,84,7,26,51,48,-47,-5,3
OPM %,14%,17%,10%,12%,16%,2%,9%,16%,17%,-22%,-4%,2%
Other Income,5,-12,4,1,6,-317,3,5,-11,9,5,4
  └─ Exceptional items,1.16,-7.29,0.14,-0.80,3.65,-319.15,-0.87,0.01,-14.23,7.71,3.38,2.20
  └─ Other income normal,4.22,-4.42,4.34,2.19,2.42,2.34,4.27,4.54,2.79,1.73,1.54,2.02
Interest,11,15,15,19,32,31,29,26,18,16,14,11
Depreciation,17,21,22,24,30,25,25,24,25,21,14,11
Profit before tax,26,29,18,33,27,-366,-25,6,-7,-75,-27,-16
Tax %,3%,13%,47%,36%,61%,-2%,1%,107%,100%,-5%,-5%,-16%
Net Profit,25,26,10,21,11,-359,-25,-0,-14,-71,-26,-13
  └─ Exceptional items AT,0.85,-4.73,0.05,-0.51,1.44,-319.15,-0.87,0.00,-20.76,7.71,3.38,2.18
  └─ Profit excl Excep,24.48,30.33,9.61,21.35,9.33,-40.16,-24.52,-0.42,7.18,-79.02,-29.35,-15.25
  └─ Profit for PE,24.48,30.33,9.61,21.35,9.33,-40.16,-24.52,-0.42,7.18,-79.02,-29.35,-15.25
  └─ Profit for EPS,25.33,25.60,9.66,20.84,10.77,-359.31,-25.39,-0.42,-13.58,-71.31,-25.97,-13.07
  └─ Profit Growth %,67.67%,23.90%,-68.32%,122.16%,-56.30%,-530.44%,38.94%,98.29%,1809.52%,-1200.56%,62.86%,48.04%
EPS in Rs,1.67,1.57,0.59,1.28,0.66,-22.08,-1.56,-0.03,-0.83,-4.38,-1.60,-0.80
Dividend Payout %,0%,0%,0%,23%,0%,0%,0%,0%,0%,0%,0%,0%
