Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,53319,62441,68484,70522,82675,90791,100472,121641,146767,153670,162990,178650
  └─ Sales Growth %,6.36%,17.11%,9.68%,2.98%,17.23%,9.82%,10.66%,21.07%,20.66%,4.70%,6.06%,9.61%
Expenses,38436,45362,49880,51700,62505,68524,72583,90150,111637,117245,123754,136370
  └─ Manufacturing Cost %,8%,10%,10%,11%,12%,12%,13%,17%,18%,18%,19%,19%
  └─ Employee Cost %,56%,55%,55%,55%,55%,56%,55%,53%,53%,54%,53%,53%
  └─ Other Cost %,8%,8%,8%,8%,9%,7%,4%,4%,5%,5%,4%,5%
Operating Profit,14883,17079,18604,18822,20170,22267,27889,31491,35130,36425,39236,42280
OPM %,28%,27%,27%,27%,24%,25%,28%,26%,24%,24%,24%,24%
Other Income,3430,3120,3050,3311,2882,2803,2201,2295,2701,4711,3600,3033
  └─ Exceptional items,14,0,238,253,170,183,74,177,148,285,291,-913
  └─ Other income normal,3416,3120,2812,3058,2712,2620,2127,2118,2553,4426,3309,3946
Interest,12,0,0,0,0,170,195,200,284,470,416,416
Depreciation,1017,1459,1703,1863,2011,2893,3267,3476,4225,4678,4812,4902
Profit before tax,17284,18740,19951,20270,21041,22007,26628,30110,33322,35988,37608,39995
Tax %,28%,28%,28%,21%,27%,24%,27%,26%,28%,27%,29%,26%
Net Profit,12372,13489,14353,16029,15410,16639,19423,22146,24108,26248,26750,29474
  └─ Profit from Associates,-1,0,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,0,0,0,0,-6,-45,-72,-36,-13,-15,-37,-34
  └─ Exceptional items AT,10,0,171,196,124,135,54,130,107,208,197,-644
  └─ Profit excl Excep,12362,13489,14182,15833,15286,16504,19369,22016,24001,26040,26553,30118
  └─ Profit for PE,12362,13489,14182,15833,15280,16459,19297,21980,23988,26025,26516,30084
  └─ Profit for EPS,12372,13489,14353,16029,15404,16594,19351,22110,24095,26233,26713,29440
  └─ Profit Growth %,16%,9%,5%,12%,-3%,8%,17%,14%,9%,8%,2%,13%
EPS in Rs,26.93,29.36,31.24,36.69,35.26,38.96,45.42,52.56,58.08,63.20,64.32,72.59
Dividend Payout %,55%,41%,41%,59%,60%,45%,59%,59%,58%,73%,67%,66%
