Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,33593,29494,27588,26840,29881,29136,32703,42816,55109,61449,65478,62429
  └─ Sales Growth %,-5.97%,-12.20%,-6.46%,-2.71%,11.33%,-2.49%,12.24%,30.92%,28.71%,11.50%,6.56%,-4.66%
Expenses,27292,27389,22114,21833,23449,22331,25782,35785,47381,50714,53313,49334
  └─ Material Cost %,0.36%,0.12%,0.10%,-0.03%,0.08%,-0.05%,0.00%,-0.47%,0.08%,-0.08%,-0.67%,13.74%
    └─ Raw material cost,0,0,0,0,0,0,0,0,0,0,0,8661
    └─ Change in inventory,121,34,28,-9,24,-16,0,-199,44,-52,-441,-84
  └─ Manufacturing Cost %,67.12%,68.61%,71.20%,68.55%,70.19%,65.60%,69.02%,71.72%,75.70%,73.00%,69.75%,43.48%
  └─ Employee Cost %,5.02%,4.66%,4.87%,5.50%,5.01%,5.29%,7.38%,8.71%,6.90%,6.94%,7.10%,7.52%
  └─ Other Cost %,8.74%,19.48%,3.99%,7.34%,3.19%,5.81%,2.44%,3.61%,3.30%,2.67%,5.25%,14.28%
Operating Profit,6301,2105,5473,5007,6432,6805,6921,7031,7728,10735,12166,13095
OPM %,19%,7%,20%,19%,22%,23%,21%,16%,14%,17%,19%,21%
Other Income,1056,4060,1297,3873,3824,2280,1775,2486,5540,3416,2973,3609
  └─ Exceptional items,72,1533,-594,2712,3206,1084,-29,-499,179,391,346,-94
  └─ Other income normal,984,2527,1892,1161,618,1197,1804,2985,5361,3026,2627,3703
Interest,3699,3236,3365,3761,4170,4494,4010,3859,4372,4633,4702,5257
Depreciation,2174,1649,1956,2346,2393,2634,2745,3122,3439,3786,4117,4811
Profit before tax,1484,1281,1450,2773,3693,1958,1941,2535,5457,5732,6320,6636
Tax %,72%,53%,24%,6%,29%,33%,26%,15%,30%,25%,24%,23%
Net Profit,457,786,1100,2611,2606,1316,1439,2156,3810,4280,4775,5118
  └─ Profit from Associates,48,186,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,-289,-124,-203,-203,-249,-299,-311,-414,-473,-584,-804,-1370
  └─ Exceptional items AT,19,785,-368,2063,2242,575,-23,-486,120,282,279,-73
  └─ Profit excl Excep,438,2,1467,548,364,741,1461,2642,3690,3998,4497,5190
  └─ Profit for PE,161,2,1196,505,329,573,1145,2134,3232,3453,3739,3800
  └─ Profit for EPS,168,662,897,2408,2356,1017,1127,1741,3336,3696,3971,3747
  └─ Profit Growth %,162%,-99%,76276%,-58%,-35%,74%,100%,86%,51%,7%,8%,2%
EPS in Rs,0.62,2.45,3.31,8.90,8.71,3.76,3.53,5.45,10.44,11.57,12.43,11.73
Dividend Payout %,210%,53%,39%,15%,15%,41%,44%,32%,19%,17%,20%,21%
