Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,2076,2358,2488,2531,2695,2655,2881,3192,3406,3578,3809,3780
  └─ Sales Growth %,22.13%,13.60%,5.50%,1.70%,6.48%,-1.48%,8.50%,10.81%,6.69%,5.06%,6.46%,-0.78%
Expenses,1536,1670,1729,1812,1970,1970,2000,2254,2550,2632,2796,2820
  └─ Material Cost %,37.57%,34.44%,31.79%,32.00%,34.25%,33.00%,32.26%,33.77%,35.27%,32.43%,31.35%,30.11%
    └─ Raw material cost,766,831,807,821,936,885,949,1124,1164,1176,1172,1194
    └─ Change in inventory,14,-19,-16,-11,-13,-8,-19,-46,37,-16,22,-56
  └─ Manufacturing Cost %,1.57%,1.55%,1.91%,2.01%,2.24%,2.29%,2.00%,2.05%,2.18%,2.11%,1.98%,0.00%
  └─ Employee Cost %,8.31%,9.05%,9.62%,10.32%,10.62%,11.51%,10.94%,10.14%,11.00%,11.44%,12.22%,12.68%
  └─ Other Cost %,26.51%,25.79%,26.17%,27.27%,25.97%,27.42%,24.24%,24.66%,26.43%,27.58%,27.84%,31.83%
Operating Profit,541,688,759,719,725,685,880,938,855,946,1014,960
OPM %,26%,29%,31%,28%,27%,26%,31%,29%,25%,26%,27%,25%
Other Income,91,44,31,19,25,46,69,90,69,41,68,75
  └─ Exceptional items,-86,-55,-46,-77,-0,10,27,47,10,15,38,-10
  └─ Other income normal,177,99,76,96,26,37,42,43,59,26,30,85
Interest,5,54,58,34,21,21,13,5,7,10,9,11
Depreciation,34,255,309,311,325,336,367,335,247,186,178,177
Profit before tax,592,423,424,393,403,374,569,688,670,791,894,846
Tax %,18%,14%,20%,22%,25%,19%,20%,-22%,6%,8%,10%,8%
Net Profit,485,363,340,306,303,302,455,837,627,724,803,775
  └─ Minority share,0,-0,0,1,1,1,-0,2,12,-1,4,0
  └─ Exceptional items AT,-70,-46,-35,-63,-0,8,21,38,8,12,31,-9
  └─ Profit excl Excep,556,409,375,369,303,295,433,799,619,712,772,784
  └─ Profit for PE,556,409,376,370,304,295,433,801,631,711,776,784
  └─ Profit for EPS,486,363,340,307,303,303,455,839,640,724,806,775
  └─ Profit Growth %,36%,-26%,-8%,-1%,-18%,-3%,47%,85%,-21%,13%,9%,1%
EPS in Rs,10.70,8.00,7.50,6.77,6.68,6.67,10.23,19.02,14.50,16.58,18.48,17.76
Dividend Payout %,33%,44%,47%,52%,60%,60%,78%,42%,55%,48%,54%,34%
