Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,15023,15568,14196,14281,15448,17517,19048,21545,24670,28011,32644,33700
  └─ Sales Growth %,11.99%,3.63%,-8.81%,0.60%,8.17%,13.39%,8.74%,13.11%,14.50%,13.54%,16.54%,3.24%
Expenses,11515,11983,11724,11930,12270,15040,15173,17778,18200,20078,24097,27247
  └─ Material Cost %,25.20%,24.14%,26.04%,28.29%,29.10%,31.71%,31.91%,34.54%,31.04%,29.31%,30.57%,36.32%
    └─ Raw material cost,3842,3854,3820,4081,4770,5531,6869,7796,7587,8889,10525,12663
    └─ Change in inventory,-56,-96,-123,-42,-275,24,-790,-354,71,-680,-545,-424
  └─ Manufacturing Cost %,9.17%,8.63%,8.33%,14.54%,11.42%,10.05%,9.95%,9.25%,8.98%,9.36%,9.58%,0.00%
  └─ Employee Cost %,19.65%,20.07%,21.94%,22.55%,21.78%,19.36%,19.10%,18.09%,18.88%,18.01%,17.14%,17.78%
  └─ Other Cost %,22.62%,24.13%,26.28%,18.16%,17.14%,24.74%,18.69%,20.63%,14.87%,15.01%,16.53%,26.76%
Operating Profit,3508,3585,2472,2351,3178,2477,3874,3768,6470,7933,8547,6454
OPM %,23%,23%,17%,16%,21%,14%,20%,17%,26%,28%,26%,19%
Other Income,260,295,172,155,381,670,335,555,971,909,1119,1372
  └─ Exceptional items,58,80,50,81,126,-7,-4,112,-121,90,151,-0
  └─ Other income normal,201,215,122,75,256,677,339,443,1092,819,968,1372
Interest,108,83,63,79,89,98,97,96,143,171,283,374
Depreciation,760,939,1027,1077,1135,1163,1229,1165,1250,1470,1704,2059
Profit before tax,2900,2859,1554,1350,2336,1886,2884,3061,6048,7201,7680,5393
Tax %,19%,26%,19%,32%,17%,-7%,32%,29%,25%,23%,25%,23%
Net Profit,2336,2131,1292,947,1950,2026,1952,2182,4507,5578,5725,4158
  └─ Profit from Associates,0,23,35,34,0,0,0,0,0,0,0,0
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,-70,38
  └─ Exceptional items AT,45,59,40,54,100,-4,-3,72,-90,66,107,0
  └─ Profit excl Excep,2292,2072,1252,892,1850,2030,1954,2111,4598,5512,5618,4158
  └─ Profit for PE,2292,2072,1252,892,1850,2030,1954,2111,4598,5512,5550,4196
  └─ Profit for EPS,2336,2131,1292,947,1950,2026,1952,2182,4507,5578,5655,4196
  └─ Profit Growth %,18%,-10%,-40%,-29%,107%,10%,-4%,8%,118%,20%,1%,-24%
EPS in Rs,27.43,24.98,15.59,11.41,23.49,24.38,23.47,26.23,54.14,66.87,67.77,50.27
Dividend Payout %,15%,16%,26%,35%,17%,21%,21%,23%,15%,12%,12%,16%
