Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,11345,13790,14394,15156,16362,17132,19160,21763,22753,25774,27548,28163
  └─ Sales Growth %,11.52%,21.55%,4.38%,5.29%,7.96%,4.70%,11.84%,13.59%,4.55%,13.28%,6.88%,2.23%
Expenses,9183,11310,11898,12329,13265,13926,14907,17211,17726,19483,20420,22280
  └─ Material Cost %,36.93%,36.91%,36.94%,35.88%,35.35%,34.97%,38.37%,39.04%,36.27%,34.22%,32.41%,33.91%
    └─ Raw material cost,4534,5026,5206,5671,5737,6236,7545,9220,8348,8757,9261,10293
    └─ Change in inventory,-344,64,111,-233,47,-245,-193,-725,-96,63,-332,-744
  └─ Manufacturing Cost %,8.24%,9.03%,8.09%,8.25%,7.72%,7.85%,7.21%,6.98%,6.85%,6.65%,6.95%,7.35%
  └─ Employee Cost %,17.40%,17.67%,18.35%,17.81%,17.52%,17.72%,17.02%,16.28%,16.89%,16.78%,17.54%,19.05%
  └─ Other Cost %,18.37%,18.41%,19.28%,19.40%,20.48%,20.74%,15.20%,16.79%,17.90%,17.94%,17.22%,18.80%
Operating Profit,2163,2480,2496,2826,3097,3206,4252,4553,5027,6291,7128,5883
OPM %,19%,18%,17%,19%,19%,19%,22%,21%,22%,24%,26%,21%
Other Income,164,208,208,280,477,344,266,99,293,552,862,606
  └─ Exceptional items,48,66,157,97,188,129,52,-96,-58,-122,169,101
  └─ Other income normal,116,143,51,184,288,216,214,195,351,674,693,505
Interest,168,207,159,114,168,197,161,106,110,90,62,54
Depreciation,505,754,1323,1323,1326,1175,1068,1052,1172,1051,1107,1211
Profit before tax,1654,1727,1222,1669,2079,2178,3290,3493,4038,5702,6821,5224
Tax %,24%,19%,15%,15%,27%,29%,27%,27%,30%,27%,22%,26%
Net Profit,1229,1383,1035,1417,1492,1500,2389,2547,2833,4154,5269,3862
  └─ Profit from Associates,-25,-12,-7,-3,-17,-47,-13,-13,-3,-2,-22,-8
  └─ Minority share,-48,-23,-29,-6,35,47,16,-30,-31,-32,3,17
  └─ Exceptional items AT,37,48,96,64,121,88,35,-65,-40,-86,127,73
  └─ Profit excl Excep,1192,1336,940,1352,1372,1411,2353,2612,2873,4239,5142,3789
  └─ Profit for PE,1146,1313,913,1347,1407,1458,2369,2581,2842,4207,5146,3806
  └─ Profit for EPS,1181,1360,1006,1411,1528,1547,2405,2517,2802,4122,5273,3879
  └─ Profit Growth %,-18%,15%,-30%,47%,4%,4%,62%,9%,10%,48%,22%,-26%
EPS in Rs,14.71,16.93,12.51,17.52,18.96,19.18,29.82,31.19,34.71,51.05,65.28,48.02
Dividend Payout %,14%,12%,16%,17%,16%,21%,17%,16%,24%,25%,25%,27%
