Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,212,224,239,253,295,304,380,449,486,493,589,582
  └─ Sales Growth %,5.64%,5.97%,6.72%,5.62%,16.73%,3.11%,24.93%,18.14%,8.24%,1.40%,19.55%,-1.21%
Expenses,175,186,192,195,236,243,268,334,382,373,426,429
  └─ Material Cost %,34.28%,39.87%,29.21%,32.67%,36.31%,34.36%,35.39%,38.37%,38.16%,37.02%,34.69%,35.07%
    └─ Raw material cost,75,89,71,92,101,108,144,176,177,182,211,192
    └─ Change in inventory,-3,1,-1,-10,7,-3,-10,-3,8,1,-7,12
  └─ Manufacturing Cost %,9.11%,4.33%,12.48%,6.62%,8.87%,8.86%,6.88%,10.14%,12.16%,12.55%,12.93%,0.00%
  └─ Employee Cost %,22.19%,24.27%,23.65%,24.52%,23.44%,25.47%,19.70%,15.56%,19.32%,16.71%,15.51%,17.40%
  └─ Other Cost %,16.99%,14.52%,14.70%,13.27%,11.32%,11.22%,8.40%,10.25%,8.87%,9.29%,9.15%,21.24%
Operating Profit,37,38,48,58,59,61,113,115,105,120,163,153
OPM %,17%,17%,20%,23%,20%,20%,30%,26%,22%,24%,28%,26%
Other Income,3,3,6,5,7,7,4,8,13,19,17,17
  └─ Exceptional items,0.00,0.00,0.60,-0.25,-0.16,-1.00,-1.19,0.00,-0.02,0.24,0.02,0.00
  └─ Other income normal,2.62,3.20,5.33,5.29,7.06,7.85,5.00,8.17,13.51,18.44,17.07,17.46
Interest,20,19,16,14,12,12,9,8,8,6,4,3
Depreciation,13,13,13,15,16,19,20,21,23,23,24,23
Profit before tax,6,10,24,34,38,37,87,95,87,111,153,144
Tax %,40%,33%,34%,33%,25%,19%,26%,27%,25%,25%,26%,26%
Net Profit,4,7,16,23,29,30,65,69,65,83,113,107
  └─ Exceptional items AT,0,0,0,-0,-0,-1,-1,0,-0,0,0,0
  └─ Profit excl Excep,4,7,16,23,29,31,66,69,65,83,113,107
  └─ Profit for PE,4,7,16,23,29,31,66,69,65,83,113,107
  └─ Profit for EPS,4,7,16,23,29,30,65,69,65,83,113,107
  └─ Profit Growth %,-48%,67%,142%,43%,26%,8%,112%,5%,-6%,28%,36%,-5%
EPS in Rs,2.87,4.80,11.93,16.56,20.97,22.19,47.63,50.52,47.57,60.91,82.85,78.45
Dividend Payout %,35%,31%,17%,15%,13%,9%,10%,12%,13%,11%,11%,11%
