Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,1407,1158,1136,1159,1307,1104,1122,1763,1403,939,682,422
  └─ Sales Growth %,,-17.64%,-1.90%,1.96%,12.78%,-15.49%,1.57%,57.15%,-20.42%,-33.05%,-27.37%,-38.14%
Expenses,1245,998,1007,1050,1193,1019,1014,1562,1364,976,754,441
  └─ Material Cost %,62%,56%,61%,64%,64%,60%,58%,61%,64%,63%,65%,57%
    └─ Raw material cost,880,657,703,727,851,683,640,1168,959,554,351,175
    └─ Change in inventory,-2,-12,-12,10,-12,-23,12,-91,-68,37,92,64
  └─ Manufacturing Cost %,13%,16%,14%,13%,13%,16%,15%,13%,17%,20%,20%,0%
  └─ Employee Cost %,6%,8%,8%,8%,8%,11%,12%,9%,13%,17%,18%,20%
  └─ Other Cost %,7%,6%,6%,6%,6%,5%,6%,5%,4%,5%,8%,27%
Operating Profit,162,160,130,108,114,85,108,201,39,-37,-72,-19
OPM %,11%,14%,11%,9%,9%,8%,10%,11%,3%,-4%,-11%,-5%
Other Income,2,3,5,10,8,8,8,13,38,77,84,-3
  └─ Exceptional items,0.00,0.00,-0.20,0.00,0.00,0.00,0.00,-0.49,-0.16,1.51,67.86,-19.32
  └─ Other income normal,1.65,2.59,5.18,9.98,7.97,7.97,8.38,13.04,38.22,75.77,16.14,16.34
Interest,69,60,42,39,39,37,35,40,41,59,57,33
Depreciation,83,68,68,61,57,52,43,37,37,38,35,20
Profit before tax,11,35,25,19,26,4,38,137,0,-56,-80,-75
Tax %,-42%,23%,-0%,-35%,-11%,-109%,14%,29%,-1669%,-29%,-36%,-13%
Net Profit,16,27,25,25,28,9,33,97,3,-40,-51,-65
  └─ Exceptional items AT,0,0,-0,0,0,0,0,-0,-0,2,68,-19
  └─ Profit excl Excep,16,27,25,25,28,9,33,97,3,-41,-119,-45
  └─ Profit for PE,16,27,25,25,28,9,33,97,3,-41,-119,-45
  └─ Profit for EPS,16,27,25,25,28,9,33,97,3,-40,-51,-65
  └─ Profit Growth %,,70%,-6%,0%,11%,-69%,274%,197%,-97%,-1467%,-190%,62%
EPS in Rs,32.83,55.85,52.09,52.59,58.55,18.23,68.18,201.50,5.90,-82.01,-106.39,-134.27
Dividend Payout %,23%,18%,19%,19%,3%,0%,11%,5%,0%,0%,0%,0%
