Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,846,994,1061,1156,1187,1225,1292,1564,1563,1530,1559,1858
  └─ Sales Growth %,9.14%,17.48%,6.80%,8.87%,2.69%,3.19%,5.53%,21.01%,-0.08%,-2.06%,1.83%,19.22%
Expenses,786,903,934,1017,1099,1107,1156,1444,1635,1480,1487,1754
  └─ Material Cost %,63%,62%,53%,53%,54%,58%,64%,63%,67%,62%,60%,60%
    └─ Raw material cost,523,624,585,617,666,715,840,977,1010,955,943,1118
    └─ Change in inventory,12,-9,-26,-3,-25,-2,-17,1,44,-10,-15,4
  └─ Manufacturing Cost %,18%,17%,22%,17%,21%,16%,12%,15%,19%,19%,18%,13%
  └─ Employee Cost %,5%,6%,7%,8%,9%,9%,7%,7%,8%,8%,10%,9%
  └─ Other Cost %,6%,6%,7%,9%,9%,7%,7%,7%,10%,8%,8%,12%
Operating Profit,60,91,127,139,88,118,136,120,-73,50,72,104
OPM %,7%,9%,12%,12%,7%,10%,11%,8%,-5%,3%,5%,6%
Other Income,1,1,5,8,9,10,5,50,21,13,13,17
  └─ Exceptional items,-0.04,-0.49,2.18,0.37,-1.23,0.09,-0.43,39.46,-0.07,-2.02,-0.39,0.00
  └─ Other income normal,1.12,1.34,2.44,7.15,10.56,10.14,5.43,10.27,21.30,15.15,13.58,16.82
Interest,23,29,41,39,37,40,35,26,27,31,26,35
Depreciation,19,28,24,25,27,31,29,30,34,47,51,64
Profit before tax,19,35,67,83,33,57,77,114,-112,-15,8,22
Tax %,30%,32%,28%,31%,30%,19%,25%,19%,-23%,33%,-165%,14%
Net Profit,15,26,49,57,23,46,58,92,-87,-20,21,19
  └─ Profit from Associates,1.48,2.18,1.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03
  └─ Minority share,0.00,-1.66,-4.31,-4.19,-2.19,-3.87,-0.61,-0.14,14.21,7.65,6.99,2.13
  └─ Exceptional items AT,-0.03,-0.31,1.56,0.26,-0.82,0.07,-0.32,31.91,-0.07,-1.05,-0.11,0.00
  └─ Profit excl Excep,14.83,26.23,47.82,56.62,23.88,45.98,57.93,60.18,-86.83,-18.85,20.66,18.74
  └─ Profit for PE,14.83,24.55,43.65,52.45,21.61,42.12,57.32,60.09,-72.63,-11.60,27.65,20.87
  └─ Profit for EPS,14.80,24.26,45.07,52.69,20.87,42.18,57.00,91.95,-72.69,-12.25,27.54,20.87
  └─ Profit Growth %,22.66%,65.54%,77.78%,20.17%,-58.79%,94.87%,36.09%,4.84%,-220.87%,84.02%,338.29%,-24.52%
EPS in Rs,1.77,2.91,4.05,4.74,1.88,3.79,4.52,7.26,-5.74,-0.97,1.87,0.70
Dividend Payout %,0%,0%,9%,7%,9%,5%,3%,4%,0%,0%,0%,0%
