Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,4636,6687,5816,5950,7673,7939,8005,8508,9620,10728,11516,13980
  └─ Sales Growth %,11.13%,44.25%,-13.03%,2.31%,28.96%,3.47%,0.82%,6.29%,13.07%,11.51%,7.35%,21.39%
Expenses,3616,3954,4438,4601,5690,5769,5524,6077,6778,7360,7795,9421
  └─ Material Cost %,30.52%,23.59%,30.81%,28.13%,28.93%,27.29%,26.81%,28.70%,28.43%,25.04%,24.10%,24.24%
    └─ Raw material cost,1476,1725,1931,2036,2136,2300,2426,2368,2569,2841,3051,3377
    └─ Change in inventory,-61,-148,-140,-362,83,-133,-279,74,166,-155,-275,11
  └─ Manufacturing Cost %,5.04%,3.36%,4.23%,4.53%,3.82%,3.33%,3.58%,3.86%,3.45%,3.19%,3.06%,3.10%
  └─ Employee Cost %,18.30%,12.83%,17.24%,19.19%,18.37%,18.08%,18.06%,17.95%,17.47%,18.52%,19.15%,19.12%
  └─ Other Cost %,24.13%,19.35%,24.04%,25.47%,23.04%,23.96%,20.56%,20.91%,21.10%,21.85%,21.37%,20.93%
Operating Profit,1020,2733,1377,1349,1983,2170,2480,2431,2842,3368,3721,4558
OPM %,22%,41%,24%,23%,26%,27%,31%,29%,30%,31%,32%,33%
Other Income,286,32,223,299,-300,121,57,-288,45,146,-1,-182
  └─ Exceptional items,17,-140,74,53,-318,29,16,-475,41,106,-6,-40
  └─ Other income normal,268,172,150,246,18,92,41,186,4,40,5,-142
Interest,175,184,206,308,504,451,353,255,333,354,252,385
Depreciation,191,238,307,409,618,654,658,662,707,808,795,1119
Profit before tax,940,2343,1088,931,562,1187,1526,1226,1847,2352,2673,2872
Tax %,20%,26%,14%,27%,22%,14%,18%,37%,33%,30%,28%,26%
Net Profit,751,1733,934,678,436,1025,1252,777,1245,1656,1911,2138
  └─ Minority share,-0,-0,-0,-0,-0,0,0,0,0,0,0,25
  └─ Exceptional items AT,11,-101,54,42,-160,23,12,-299,28,75,-4,-28
  └─ Profit excl Excep,740,1834,880,637,596,1002,1240,1076,1218,1581,1916,2166
  └─ Profit for PE,740,1834,880,637,596,1002,1240,1076,1218,1581,1916,2192
  └─ Profit for EPS,751,1733,934,678,436,1025,1252,777,1245,1656,1911,2163
  └─ Profit Growth %,12%,148%,-52%,-28%,-6%,68%,24%,-13%,13%,30%,21%,14%
EPS in Rs,22.19,51.22,27.59,20.04,12.89,30.28,36.99,22.97,36.79,48.94,56.47,63.92
Dividend Payout %,25%,34%,25%,35%,66%,53%,47%,105%,60%,57%,57%,59%
