Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,1211,849,1269,686,2222,2004,2635
  └─ Sales Growth %,,-29.94%,49.56%,-45.98%,224.10%,-9.82%,31.46%
Expenses,1075,746,1092,582,2113,1800,2512
  └─ Material Cost %,22%,18%,-0%,-27%,41%,-1%,79%
    └─ Raw material cost,153,37,62,129,120,139,1889
    └─ Change in inventory,113,117,-67,-313,794,-150,199
  └─ Manufacturing Cost %,52%,54%,78%,91%,44%,75%,0%
  └─ Employee Cost %,9%,7%,5%,13%,7%,11%,6%
  └─ Other Cost %,6%,9%,3%,8%,3%,5%,10%
Operating Profit,136,102,178,104,110,204,122
OPM %,11%,12%,14%,15%,5%,10%,5%
Other Income,57,329,34,44,82,117,85
  └─ Exceptional items,-0,0,0,0,0,0,0
  └─ Other income normal,57,329,34,44,82,117,85
Interest,128,140,23,36,40,51,79
Depreciation,2,2,3,5,7,13,18
Profit before tax,63,290,184,108,144,257,110
Tax %,77%,20%,26%,26%,23%,27%,14%
Net Profit,14,232,136,80,111,188,95
  └─ Minority share,7,79,4,2,1,-16,-16
  └─ Exceptional items AT,-0,0,0,0,0,0,0
  └─ Profit excl Excep,15,232,136,80,111,188,95
  └─ Profit for PE,22,310,140,82,112,172,79
  └─ Profit for EPS,22,310,140,82,112,172,79
  └─ Profit Growth %,,1310%,-55%,-41%,37%,53%,-54%
EPS in Rs,2.20,31.04,13.96,7.20,9.85,13.64,6.25
Dividend Payout %,-0%,-0%,-0%,-0%,-0%,11%,-0%
