Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,609,811,914,1087,1450,1347,1497,1878,2231,2506,2500,3038
  └─ Sales Growth %,,33.17%,12.70%,19.01%,33.32%,-7.08%,11.18%,25.43%,18.80%,12.33%,-0.26%,21.53%
Expenses,689,847,937,1012,1317,1271,1138,1403,1793,1964,1969,2458
  └─ Manufacturing Cost %,6%,6%,4%,6%,16%,19%,13%,16%,18%,14%,9%,0%
  └─ Employee Cost %,87%,79%,79%,71%,58%,60%,54%,49%,51%,54%,61%,60%
  └─ Other Cost %,20%,19%,20%,16%,17%,15%,9%,10%,11%,11%,9%,21%
Operating Profit,-80,-36,-23,75,132,75,360,475,439,542,531,580
OPM %,-13%,-4%,-3%,7%,9%,6%,24%,25%,20%,22%,21%,19%
Other Income,18,27,41,32,66,38,20,43,53,62,77,95
  └─ Exceptional items,-6,5,23,16,-0,15,-1,10,-0,0,0,-31
  └─ Other income normal,24,22,18,16,66,23,21,33,53,62,77,126
Interest,1,2,13,17,16,22,13,7,6,6,8,6
Depreciation,19,21,24,27,42,69,77,98,122,137,156,209
Profit before tax,-82,-33,-20,64,140,23,290,413,363,461,444,460
Tax %,2%,-28%,15%,11%,6%,22%,9%,15%,26%,30%,25%,25%
Net Profit,-83,-23,-22,57,131,18,265,350,269,323,334,343
  └─ Profit from Associates,1,0,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,0,0,0,-10,0,-2,-2,-1,-1,-2,-2,2
  └─ Exceptional items AT,-6,5,13,12,-0,12,-1,8,-0,0,0,-23
  └─ Profit excl Excep,-77,-28,-35,45,131,6,266,342,269,323,334,366
  └─ Profit for PE,-77,-28,-35,37,131,5,264,341,267,321,333,368
  └─ Profit for EPS,-83,-23,-22,47,131,16,263,349,267,321,333,345
  └─ Profit Growth %,,63%,-24%,205%,256%,-96%,4918%,29%,-22%,20%,4%,11%
EPS in Rs,-6.75,-1.90,-1.79,3.72,9.97,1.21,19.76,25.94,19.69,23.47,23.97,24.73
Dividend Payout %,0%,0%,0%,0%,0%,0%,0%,10%,13%,15%,29%,28%
