Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,335,239,244,306,213,187,236,313,799,1114,713,500
  └─ Sales Growth %,-19.47%,-28.77%,2.09%,25.58%,-30.43%,-12.11%,25.96%,32.84%,155.31%,39.37%,-36.02%,-29.83%
Expenses,278,168,198,238,174,173,192,269,762,1035,692,472
  └─ Material Cost %,43.26%,27.53%,32.58%,27.16%,17.27%,24.72%,20.83%,11.25%,52.36%,44.83%,48.72%,42.60%
    └─ Raw material cost,97,76,111,113,91,84,94,102,298,416,289,192
    └─ Change in inventory,48,-10,-32,-30,-54,-38,-45,-67,121,83,59,21
  └─ Manufacturing Cost %,23.11%,20.49%,24.39%,29.46%,34.01%,31.56%,34.20%,52.17%,35.16%,41.16%,36.91%,0.00%
  └─ Employee Cost %,6.41%,8.43%,8.36%,7.11%,11.69%,12.69%,8.87%,8.12%,3.72%,3.25%,5.86%,8.82%
  └─ Other Cost %,10.11%,13.82%,16.15%,14.14%,18.82%,23.34%,17.50%,14.53%,4.05%,3.70%,5.68%,42.94%
Operating Profit,57,71,45,68,39,14,44,44,38,79,20,28
OPM %,17%,30%,19%,22%,18%,8%,19%,14%,5%,7%,3%,6%
Other Income,17,17,12,24,17,35,13,22,30,39,36,18
  └─ Exceptional items,4.01,0.03,1.20,0.18,0.08,0.65,-0.39,11.37,16.28,4.71,12.57,0.00
  └─ Other income normal,12.53,16.71,11.22,23.72,16.74,34.15,13.56,10.31,13.52,33.84,23.42,17.89
Interest,24,35,22,19,20,25,26,36,28,25,22,19
Depreciation,9,10,11,12,10,9,8,8,7,7,6,5
Profit before tax,40,43,25,61,26,15,22,22,32,86,28,22
Tax %,29%,32%,35%,28%,41%,0%,61%,11%,60%,45%,-27%,7%
Net Profit,28,29,13,39,16,15,9,26,13,47,36,21
  └─ Profit from Associates,0.00,0.00,-2.86,-4.52,0.69,-0.08,0.25,6.66,-0.13,0.17,-0.06,0.00
  └─ Exceptional items AT,2.82,0.03,0.79,0.13,0.05,0.84,0.08,0.03,6.55,2.59,11.38,0.00
  └─ Profit excl Excep,25.48,29.17,12.27,38.95,15.79,14.39,8.81,26.44,6.32,44.68,24.53,20.56
  └─ Profit for PE,25.48,29.17,12.27,38.95,15.79,14.39,8.81,26.44,6.32,44.68,24.53,20.56
  └─ Profit for EPS,28.30,29.20,13.06,39.08,15.84,15.23,8.89,26.47,12.87,47.27,35.91,20.56
  └─ Profit Growth %,-27.80%,14.48%,-57.94%,217.44%,-59.46%,-8.87%,-38.78%,200.11%,-76.10%,606.96%,-45.10%,-16.18%
EPS in Rs,2.94,3.03,1.36,4.06,1.64,1.58,0.92,2.75,1.34,4.91,3.73,2.13
Dividend Payout %,7%,10%,15%,9%,15%,13%,43%,9%,37%,0%,11%,23%
