Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,5264,5924,6638,6050,6527,6741,7340,9311,8094,9679,10545,9399
  └─ Sales Growth %,21.39%,12.53%,12.05%,-8.86%,7.88%,3.29%,8.89%,26.86%,-13.08%,19.59%,8.95%,-10.87%
Expenses,3987,4325,5054,4926,5458,5526,5988,7950,7341,8310,9246,8606
  └─ Material Cost %,48%,45%,42%,46%,47%,45%,49%,51%,53%,49%,50%,54%
    └─ Raw material cost,2613,2632,2984,2700,3080,3123,3750,4897,3978,4941,5348,5054
    └─ Change in inventory,-69,27,-194,68,11,-88,-157,-124,294,-158,-32,-1
  └─ Manufacturing Cost %,12%,12%,16%,16%,17%,16%,12%,14%,15%,16%,15%,0%
  └─ Employee Cost %,8%,9%,10%,11%,11%,12%,11%,9%,10%,11%,11%,12%
  └─ Other Cost %,7%,7%,8%,9%,9%,10%,9%,11%,13%,10%,11%,26%
Operating Profit,1278,1599,1584,1124,1068,1215,1352,1362,753,1369,1299,793
OPM %,24%,27%,24%,19%,16%,18%,18%,15%,9%,14%,12%,8%
Other Income,91,84,-384,81,-187,139,68,63,121,146,152,50
  └─ Exceptional items,-3,-3,-448,6,-239,54,2,-3,10,1,2,-19
  └─ Other income normal,95,87,63,75,53,85,65,66,112,145,150,69
Interest,283,237,158,141,159,178,198,131,130,153,217,161
Depreciation,333,372,505,504,436,481,454,420,442,394,373,394
Profit before tax,753,1074,536,560,287,694,769,873,302,967,860,287
Tax %,28%,30%,32%,29%,21%,24%,28%,30%,33%,30%,25%,26%
Net Profit,544,749,362,398,226,524,551,607,203,673,644,213
  └─ Minority share,-4,-13,-5,-13,-16,-17,-11,-6,-4,8,-5,-8
  └─ Exceptional items AT,-2,-2,-303,4,-165,41,2,-2,7,1,1,-14
  └─ Profit excl Excep,547,751,665,394,391,484,549,609,196,672,643,227
  └─ Profit for PE,542,738,657,381,362,468,538,603,192,680,638,218
  └─ Profit for EPS,540,736,358,385,210,507,540,601,199,681,639,204
  └─ Profit Growth %,476%,36%,-11%,-42%,-5%,29%,15%,12%,-68%,254%,-6%,-66%
EPS in Rs,5.37,7.33,3.56,3.83,2.09,5.05,5.37,5.98,1.98,7.01,6.66,2.13
Dividend Payout %,20%,18%,18%,17%,14%,20%,3%,2%,5%,1%,3%,5%
