Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,3044,3207,3516,3863,4098,3847,310,858,2120,1080,802,81
  └─ Sales Growth %,8%,5%,10%,10%,6%,-6%,-92%,177%,147%,-49%,-26%,-90%
Expenses,2229,2254,2501,2876,2392,3191,226,566,805,154,143,374
  └─ Manufacturing Cost %,19%,40%,40%,46%,11%,13%,7%,22%,28%,4%,7%,0%
  └─ Employee Cost %,5%,5%,6%,5%,5%,6%,3%,2%,1%,2%,2%,3%
  └─ Other Cost %,49%,26%,25%,24%,42%,64%,63%,42%,9%,8%,9%,461%
Operating Profit,815,953,1016,988,1707,656,84,292,1316,926,659,-293
OPM %,27%,30%,29%,26%,42%,17%,27%,34%,62%,86%,82%,-364%
Other Income,87,729,257,1004,290,164,-625,2974,3301,75,640,-1036
  └─ Exceptional items,9,219,91,744,0,0,-648,2943,3246,0,563,-1043
  └─ Other income normal,77,510,166,260,290,164,22,30,55,75,77,7
Interest,1474,1651,1890,1643,1513,1484,305,421,1074,534,423,31
Depreciation,706,549,669,725,792,802,52,136,400,227,224,22
Profit before tax,-1278,-518,-1286,-376,-307,-1468,-898,2709,3143,240,652,-1382
Tax %,-9%,15%,4%,43%,-1%,5%,4%,3%,2%,12%,8%,0%
Net Profit,-1136,-687,-1344,-537,-304,-1545,-937,2636,3071,211,598,-1383
  └─ Profit from Associates,32,-89,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,302,0,41,-24,-59,51,173,9,-632,-191,-33,543
  └─ Exceptional items AT,9,191,91,535,0,0,-648,491,3104,0,514,-1042
  └─ Profit excl Excep,-1145,-878,-1434,-1072,-304,-1545,-290,2145,-33,211,83,-340
  └─ Profit for PE,-841,-878,-1390,-1096,-363,-1493,-236,2154,-26,20,79,-207
  └─ Profit for EPS,-835,-687,-1302,-562,-363,-1493,-764,2645,2439,20,565,-840
  └─ Profit Growth %,-108%,-4%,-58%,21%,67%,-311%,84%,1012%,-101%,179%,287%,-362%
EPS in Rs,-5.29,-4.35,-8.25,-3.56,-2.30,-9.46,-4.84,16.75,15.44,0.13,3.58,-5.32
Dividend Payout %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
