Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,124,135,146,147,165,143,137,179,210,227,234,236
  └─ Sales Growth %,12.68%,8.67%,8.41%,0.47%,12.07%,-12.96%,-4.61%,30.88%,17.58%,7.89%,3.04%,1.11%
Expenses,100,112,120,120,134,124,114,136,154,171,181,204
  └─ Material Cost %,35.92%,36.32%,36.08%,34.63%,33.24%,34.27%,36.74%,34.96%,33.90%,36.16%,36.12%,37.17%
    └─ Raw material cost,46,49,54,51,56,53,47,64,71,83,85,103
    └─ Change in inventory,-1,-0,-1,0,-1,-4,4,-2,0,-1,-1,-16
  └─ Manufacturing Cost %,14.45%,14.03%,14.56%,13.21%,14.63%,14.54%,11.67%,13.13%,13.23%,13.81%,13.06%,0.00%
  └─ Employee Cost %,16.07%,16.61%,17.31%,18.95%,19.01%,23.52%,23.20%,18.75%,17.08%,17.09%,18.12%,22.90%
  └─ Other Cost %,14.46%,16.20%,14.49%,14.95%,14.65%,14.31%,11.57%,9.42%,8.85%,8.24%,9.96%,26.38%
Operating Profit,24,23,26,27,30,19,23,42,57,56,53,32
OPM %,19%,17%,18%,18%,18%,13%,17%,24%,27%,25%,23%,14%
Other Income,2,2,2,3,2,5,4,4,5,7,9,6
  └─ Exceptional items,0.00,0.02,0.26,0.04,-0.09,1.65,1.69,1.59,2.82,5.17,6.55,0.00
  └─ Other income normal,1.93,2.34,1.38,2.51,2.34,3.20,1.95,2.12,2.14,1.95,2.21,5.53
Interest,0,1,1,1,0,1,1,1,0,0,1,0
Depreciation,8,9,10,10,10,9,9,9,8,9,10,15
Profit before tax,17,16,17,18,22,14,17,37,53,54,51,23
Tax %,20%,32%,27%,27%,30%,26%,25%,27%,24%,24%,23%,36%
Net Profit,14,11,12,13,15,10,13,27,40,41,39,15
  └─ Exceptional items AT,0,0,0,0,-0,1,1,1,2,4,5,0
  └─ Profit excl Excep,14,11,12,13,15,9,12,26,38,37,34,15
  └─ Profit for PE,14,11,12,13,15,9,12,26,38,37,34,15
  └─ Profit for EPS,14,11,12,13,15,10,13,27,40,41,39,15
  └─ Profit Growth %,15%,-20%,10%,10%,18%,-42%,29%,125%,47%,-2%,-7%,-58%
EPS in Rs,67.70,53.90,60.25,65.60,77.05,50.15,63.85,135.35,200.45,204.75,197.40,72.75
Dividend Payout %,37%,46%,41%,38%,39%,50%,47%,48%,40%,24%,25%,41%
