Metric,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,2908,2656,2758,2525,2459,2106,2043,4038,4085,3873,4259,4910
  └─ Sales Growth %,,-8.66%,3.83%,-8.43%,-2.61%,,-3.01%,97.67%,1.16%,-5.18%,9.96%,15.29%
Expenses,2867,2629,2635,2464,2479,2128,1950,3734,4041,3910,4080,4598
  └─ Material Cost %,84%,83%,78%,78%,79%,76%,70%,73%,79%,83%,79%,77%
    └─ Raw material cost,2427,2125,2193,2019,1924,1621,1466,3011,3330,3098,3427,3731
    └─ Change in inventory,8,91,-40,-53,27,-17,-28,-44,-105,104,-70,36
  └─ Manufacturing Cost %,9%,9%,11%,11%,12%,14%,14%,11%,13%,11%,11%,0%
  └─ Employee Cost %,3%,3%,3%,4%,4%,4%,4%,3%,3%,3%,3%,3%
  └─ Other Cost %,3%,3%,3%,5%,5%,6%,6%,5%,4%,4%,3%,14%
Operating Profit,41,27,122,61,-20,-22,93,304,44,-37,179,312
OPM %,1%,1%,4%,2%,-1%,-1%,5%,8%,1%,-1%,4%,6%
Other Income,202,136,5,-24,55,20,10,9,22,4,28,16
  └─ Exceptional items,165.17,126.12,-1.55,-31.00,22.48,-0.44,-11.82,0.01,-2.27,-2.55,-1.04,-2.70
  └─ Other income normal,36.35,9.86,6.54,7.49,32.30,20.44,21.62,8.65,24.42,6.79,29.03,18.95
Interest,45,50,43,54,91,92,66,62,60,132,157,130
Depreciation,158,143,117,78,79,86,34,31,31,39,48,48
Profit before tax,40,-31,-33,-94,-135,-180,3,219,-25,-203,1,150
Tax %,-1%,-56%,-38%,-140%,-40%,75%,-3245%,-23%,-1%,0%,0%,0%
Net Profit,40,-14,-21,38,-81,-317,113,269,-25,-203,1,150
  └─ Exceptional items AT,165,126,-2,-31,22,-0,-12,0,-2,-3,-1,-3
  └─ Profit excl Excep,-125,-140,-19,69,-104,-316,125,269,-22,-201,2,153
  └─ Profit for PE,-125,-140,-19,69,-104,-316,125,269,-22,-201,2,153
  └─ Profit for EPS,40,-14,-21,38,-81,-317,113,269,-25,-203,1,150
  └─ Profit Growth %,,-12%,86%,458%,-252%,,140%,115%,-108%,-801%,101%,6167%
EPS in Rs,2.65,-0.89,-1.36,2.48,-5.36,-12.12,4.34,10.30,-0.94,-7.79,0.05,5.75
Dividend Payout %,38%,-112%,-73%,40%,0%,0%,0%,0%,0%,0%,0%,0%
