Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,817,800,797,828,918,852,922,880,961,984,965,1165
  └─ Sales Growth %,22.91%,-2.14%,-0.40%,4.01%,10.86%,-7.22%,8.17%,-4.54%,9.19%,2.42%,-1.96%,20.72%
Expenses,578,526,533,575,644,647,678,706,820,829,837,944
  └─ Material Cost %,24.30%,37.26%,33.78%,32.53%,33.04%,32.10%,35.77%,41.91%,45.78%,44.96%,45.77%,39.47%
    └─ Raw material cost,198,304,258,272,310,286,318,377,437,449,441,461
    └─ Change in inventory,0,-6,12,-2,-6,-13,12,-8,3,-6,1,-1
  └─ Manufacturing Cost %,15.16%,0.85%,0.86%,1.48%,1.05%,1.96%,3.26%,3.05%,2.85%,2.77%,2.87%,0.00%
  └─ Employee Cost %,4.78%,5.94%,7.71%,9.30%,10.58%,10.20%,9.22%,10.03%,9.28%,10.28%,11.59%,12.08%
  └─ Other Cost %,26.49%,21.72%,24.56%,26.04%,25.45%,31.67%,25.34%,25.25%,27.39%,26.21%,26.56%,29.48%
Operating Profit,239,274,264,254,274,205,243,174,141,155,128,221
OPM %,29%,34%,33%,31%,30%,24%,26%,20%,15%,16%,13%,19%
Other Income,-15,-18,21,24,17,30,35,39,37,45,36,27
  └─ Exceptional items,-40.76,-43.65,-4.48,2.00,-6.75,1.71,1.72,2.34,0.99,3.38,1.60,0.00
  └─ Other income normal,25.33,25.34,25.49,22.43,23.76,28.20,32.83,36.30,36.08,41.29,34.31,27.41
Interest,0,0,1,1,1,4,1,1,1,1,1,2
Depreciation,5,5,5,7,7,6,6,5,9,10,10,15
Profit before tax,219,250,278,270,283,225,270,206,169,189,153,231
Tax %,21%,22%,22%,22%,22%,18%,17%,18%,18%,18%,18%,18%
Net Profit,173,196,218,211,222,185,223,170,139,155,125,190
  └─ Exceptional items AT,-32,-34,-4,2,-5,1,1,2,1,3,1,0
  └─ Profit excl Excep,205,231,222,210,227,183,222,168,138,153,124,190
  └─ Profit for PE,205,231,222,210,227,183,222,168,138,153,124,190
  └─ Profit for EPS,173,196,218,211,222,185,223,170,139,155,125,190
  └─ Profit Growth %,23%,13%,-4%,-6%,8%,-19%,21%,-24%,-17%,10%,-19%,53%
EPS in Rs,11.71,13.32,14.80,14.31,15.02,12.52,15.12,11.50,9.63,10.88,9.14,14.56
Dividend Payout %,98%,86%,78%,84%,93%,16%,66%,70%,51%,28%,0%,0%
