Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,881,932,976,1138,1081,1139,1242,1462,2071,2654,3106,4457
  └─ Sales Growth %,22.84%,5.86%,4.76%,16.54%,-4.97%,5.34%,9.07%,17.67%,41.67%,28.12%,17.03%,43.52%
Expenses,709,727,744,899,836,853,945,1131,1671,2208,2551,3724
  └─ Material Cost %,62%,59%,57%,61%,55%,49%,48%,49%,55%,58%,59%,65%
    └─ Raw material cost,555,546,544,720,602,592,580,786,1140,1629,1915,2937
    └─ Change in inventory,-11,0,8,-29,-4,-32,11,-63,-11,-77,-72,-33
  └─ Manufacturing Cost %,11%,11%,11%,9%,10%,13%,14%,14%,14%,14%,12%,0%
  └─ Employee Cost %,3%,4%,4%,4%,6%,6%,6%,7%,6%,6%,6%,4%
  └─ Other Cost %,5%,5%,5%,5%,6%,6%,8%,7%,6%,5%,6%,14%
Operating Profit,171,205,232,239,245,286,298,331,400,445,555,733
OPM %,19%,22%,24%,21%,23%,25%,24%,23%,19%,17%,18%,16%
Other Income,3,1,1,5,3,4,3,4,3,6,8,8
  └─ Exceptional items,0.02,0.00,0.01,-0.01,0.00,-0.06,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,3.00,1.22,1.22,4.85,3.34,4.50,3.39,4.09,3.26,6.32,8.45,8.43
Interest,14,11,11,8,8,18,17,16,34,78,113,129
Depreciation,27,28,33,34,32,47,49,57,64,98,98,152
Profit before tax,134,167,189,202,209,225,235,261,305,276,352,461
Tax %,30%,27%,29%,27%,26%,26%,22%,22%,7%,9%,12%,16%
Net Profit,94,122,135,148,155,166,182,204,284,250,310,388
  └─ Profit from Associates,0,0,0,0,0,0,0,0,0,0,0,-0
  └─ Exceptional items AT,0,0,0,-0,0,-0,0,0,0,0,0,0
  └─ Profit excl Excep,94,122,135,148,155,166,182,204,284,250,310,388
  └─ Profit for PE,94,122,135,148,155,166,182,204,284,250,310,388
  └─ Profit for EPS,94,122,135,148,155,166,182,204,284,250,310,388
  └─ Profit Growth %,46%,30%,10%,10%,5%,7%,10%,12%,39%,-12%,24%,25%
EPS in Rs,7.06,9.18,10.12,11.14,11.64,12.47,13.70,15.36,21.35,18.73,23.24,29.07
Dividend Payout %,21%,27%,25%,22%,30%,40%,29%,33%,26%,24%,22%,20%
