Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,141,143,132,162,191,195,156,221,268,277,312,338
  └─ Sales Growth %,25.15%,1.02%,-7.57%,23.00%,18.16%,1.97%,-20.09%,41.54%,21.30%,3.30%,12.72%,8.39%
Expenses,123,131,121,143,164,166,131,186,222,235,265,284
  └─ Material Cost %,45.77%,44.08%,41.02%,39.85%,42.87%,43.76%,41.56%,46.41%,44.63%,46.77%,45.46%,43.27%
    └─ Raw material cost,70,62,57,67,84,86,63,111,123,131,146,165
    └─ Change in inventory,-6,1,-3,-2,-2,-1,2,-9,-3,-2,-4,-19
  └─ Manufacturing Cost %,20.17%,22.34%,24.77%,23.45%,21.05%,20.40%,20.73%,20.64%,20.90%,19.74%,21.56%,0.00%
  └─ Employee Cost %,13.46%,19.42%,17.76%,15.79%,14.07%,14.86%,15.36%,12.60%,12.92%,14.24%,14.26%,14.02%
  └─ Other Cost %,7.57%,6.39%,8.13%,9.31%,7.61%,6.12%,6.24%,4.63%,4.25%,4.26%,3.77%,26.65%
Operating Profit,18,11,11,19,28,29,25,35,46,41,47,54
OPM %,13%,8%,8%,12%,14%,15%,16%,16%,17%,15%,15%,16%
Other Income,2,2,-0,2,1,-2,-2,3,1,4,6,3
  └─ Exceptional items,1.44,-0.19,-1.79,-0.14,0.12,-4.15,-3.70,-1.74,-1.47,0.15,1.87,0.00
  └─ Other income normal,0.58,1.89,1.58,2.45,0.95,2.08,2.10,4.54,2.54,3.58,3.83,2.72
Interest,4,8,6,7,8,8,5,5,7,7,8,7
Depreciation,3,5,4,6,6,8,8,8,8,10,10,10
Profit before tax,13,0,-0,8,14,12,11,25,32,28,35,40
Tax %,34%,287%,2038%,44%,34%,35%,28%,20%,19%,21%,22%,23%
Net Profit,9,-1,-3,5,9,8,8,20,26,22,27,30
  └─ Minority share,-0.64,1.45,3.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Exceptional items AT,0.95,0.68,32.80,-0.06,0.08,-2.44,-2.53,-1.35,-1.15,0.12,1.45,0.00
  └─ Profit excl Excep,7.97,-1.38,-35.58,4.59,9.26,10.10,10.61,21.32,27.38,22.16,25.72,30.34
  └─ Profit for PE,7.40,0.07,-31.65,4.59,9.26,10.10,10.61,21.32,27.38,22.16,25.72,30.34
  └─ Profit for EPS,8.28,0.75,1.15,4.53,9.34,7.66,8.08,19.97,26.23,22.28,27.17,30.34
  └─ Profit Growth %,30.71%,-99.05%,-45314.29%,114.50%,101.74%,9.07%,5.05%,100.94%,28.42%,-19.07%,16.06%,17.96%
EPS in Rs,4.79,0.43,0.67,2.62,5.41,4.44,4.68,11.56,15.19,12.90,15.73,17.57
Dividend Payout %,25%,138%,0%,0%,18%,23%,21%,13%,13%,16%,16%,14%
