Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,1557,1518,1501,1633,2207,1947,1982,3193,3857,5009,5472,6088
  └─ Sales Growth %,14.16%,-2.52%,-1.11%,8.79%,35.16%,-11.79%,1.81%,61.10%,20.81%,29.86%,9.24%,11.26%
Expenses,1366,1328,1336,1429,1949,1717,1784,2860,3459,4425,4830,5415
  └─ Material Cost %,71%,67%,70%,70%,70%,70%,70%,72%,70%,71%,68%,68%
    └─ Raw material cost,1102,1086,1032,1138,1512,1396,1408,2278,2728,3768,3676,4047
    └─ Change in inventory,3,-64,21,1,34,-40,-26,8,-12,-217,31,82
  └─ Manufacturing Cost %,5%,6%,5%,5%,6%,6%,7%,6%,6%,5%,5%,0%
  └─ Employee Cost %,9%,11%,11%,10%,10%,10%,10%,9%,11%,10%,10%,10%
  └─ Other Cost %,3%,3%,3%,2%,2%,2%,3%,3%,2%,3%,6%,11%
Operating Profit,191,190,165,204,258,230,198,333,398,584,642,673
OPM %,12%,13%,11%,12%,12%,12%,10%,10%,10%,12%,12%,11%
Other Income,6,6,35,24,27,16,12,21,27,30,52,129
  └─ Exceptional items,2,1,11,0,-0,0,-0,1,0,5,-1,-10
  └─ Other income normal,4,6,24,24,27,15,12,20,27,25,53,139
Interest,35,53,53,49,59,64,55,76,126,197,247,318
Depreciation,40,59,50,56,75,74,76,91,130,171,175,174
Profit before tax,122,85,97,124,150,108,78,187,170,246,273,310
Tax %,24%,26%,26%,34%,35%,36%,37%,16%,26%,21%,21%,23%
Net Profit,93,63,72,81,98,69,49,156,125,194,215,238
  └─ Minority share,-16,-11,0,-11,0,0,0,-0,-1,-15,-13,-19
  └─ Exceptional items AT,1,0,8,0,-0,0,-0,0,0,4,-0,-6
  └─ Profit excl Excep,91,63,64,81,98,69,50,156,125,189,215,244
  └─ Profit for PE,75,52,64,70,98,69,50,156,124,175,202,225
  └─ Profit for EPS,76,52,72,70,98,69,49,156,124,179,202,219
  └─ Profit Growth %,50%,-31%,22%,10%,40%,-30%,-28%,214%,-20%,41%,16%,11%
EPS in Rs,3.75,2.57,3.53,3.45,4.81,2.93,2.08,6.60,5.26,7.56,8.54,9.25
Dividend Payout %,13%,14%,11%,12%,9%,12%,14%,8%,12%,10%,10%,9%
