Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,339,327,325,18,23,24,11,12,17,36,17,-15
  └─ Sales Growth %,58%,-3%,-1%,-94%,27%,3%,-52%,6%,45%,113%,-55%,-193%
Expenses,331,330,346,97,69,59,57,47,-30,-19,10,-2
  └─ Material Cost %,0.00%,0.00%,0.00%,6.72%,0.83%,2.21%,0.00%,0.00%,0.00%,0.00%,0.00%,
    └─ Change in inventory,0.00,0.00,0.00,1.21,0.19,0.52,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Manufacturing Cost %,25.95%,38.77%,27.21%,2.50%,72.02%,116.55%,61.30%,36.42%,35.90%,-14.49%,2.23%,
  └─ Employee Cost %,1.41%,1.72%,1.55%,16.06%,11.09%,11.38%,15.73%,16.78%,12.59%,9.86%,26.00%,
  └─ Other Cost %,70.40%,60.34%,77.84%,511.33%,218.03%,120.93%,433.96%,343.17%,-221.91%,-47.48%,29.37%,
Operating Profit,8,-3,-21,-79,-46,-36,-46,-35,47,56,7,-13
OPM %,2%,-1%,-7%,-437%,-202%,-151%,-411%,-296%,273%,152%,42%,
Other Income,1,1,0,-9,0,0,0,72,6,23,1,0
  └─ Exceptional items,0.00,0.00,0.00,-9.62,0.21,0.00,0.05,71.65,0.00,20.34,0.00,0.00
  └─ Other income normal,0.68,0.68,0.32,1.10,0.24,0.17,0.01,0.34,6.39,2.44,0.73,0.01
Interest,1,6,6,0,0,0,0,0,0,1,0,0
Depreciation,1,1,1,1,0,9,1,1,1,1,2,2
Profit before tax,7,-9,-28,-88,-46,-45,-47,36,52,76,5,-15
Tax %,35%,5%,-2%,-3%,1%,-1%,0%,0%,16%,7%,15%,-22%
Net Profit,3,-10,-27,-84,-46,-45,-47,35,44,71,4,-12
  └─ Profit from Associates,-2,-0,0,1,0,0,0,0,0,0,0,0
  └─ Minority share,-1,2,1,-1,0,5,5,-3,1,-6,-0,-0
  └─ Exceptional items AT,0,0,0,-10,0,0,0,71,0,19,0,0
  └─ Profit excl Excep,3,-10,-27,-75,-46,-45,-47,-36,44,52,4,-12
  └─ Profit for PE,2,-8,-26,-75,-46,-40,-42,-33,45,48,4,-12
  └─ Profit for EPS,2,-8,-26,-85,-46,-40,-42,32,45,65,4,-12
  └─ Profit Growth %,-8%,-592%,-241%,-192%,38%,15%,-6%,22%,236%,6%,-92%,-410%
EPS in Rs,0.68,-3.36,-11.46,-37.68,-20.51,-17.55,-18.65,14.39,19.93,28.77,1.78,-5.51
Dividend Payout %,146%,-0%,-0%,-0%,-0%,-0%,-0%,-0%,-0%,-0%,-0%,-0%
