Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,6420,7835,11465,10849,12882,9558,8771,6039,6644,6729,10270,11852
  └─ Sales Growth %,,22.05%,46.34%,-5.37%,18.74%,-25.80%,-8.24%,-31.15%,10.02%,1.29%,52.61%,15.41%
Expenses,968,1196,1477,1413,4496,21824,28621,1859,5660,4915,4608,4801
  └─ Manufacturing Cost %,0.63%,0.51%,4.30%,0.46%,19.49%,158.10%,0.00%,9.01%,62.56%,51.03%,0.00%,0.00%
  └─ Employee Cost %,4.07%,4.17%,3.43%,3.42%,3.77%,2.97%,2.43%,4.88%,10.71%,17.04%,15.79%,15.28%
  └─ Other Cost %,10.39%,10.59%,5.15%,9.14%,11.64%,67.27%,323.89%,16.89%,11.92%,4.98%,29.08%,25.23%
Operating Profit,5451,6639,9989,9436,8386,-12266,-19850,4180,984,1814,5662,7051
OPM %,85%,85%,87%,87%,65%,-128%,-226%,69%,15%,27%,55%,59%
Other Income,2,4,6,41,-22,19,32,-62,-10210,-1618,479,1613
  └─ Exceptional items,-1,-1,1855,-1,-52,-2,0,-143,-10254,-1649,0,1245
  └─ Other income normal,3,5,-1850,42,30,21,32,81,44,32,479,368
Interest,4460,5492,6674,7744,9417,5736,218,3337,3470,3659,5282,6379
Depreciation,27,30,43,28,51,79,81,52,97,152,214,903
Profit before tax,966,1121,3276,1706,-1104,-18063,-20117,728,-12794,-3616,645,1383
Tax %,34%,34%,15%,27%,-11%,-26%,-25%,26%,-42%,-45%,25%,-9%
Net Profit,642,749,2806,1263,-966,-13456,-15051,540,-7401,-1975,485,1506
  └─ Profit from Associates,1,5,10,19,18,-29,0,0,0,0,0,0
  └─ Exceptional items AT,-1,-1,1323,-0,-27,-2,0,-32,-10253,-1648,0,1245
  └─ Profit excl Excep,643,750,1484,1264,-939,-13454,-15051,573,2852,-327,485,261
  └─ Profit for PE,643,750,1484,1264,-939,-13454,-15051,573,2852,-327,485,261
  └─ Profit for EPS,642,749,2806,1263,-966,-13456,-15051,540,-7401,-1975,485,1506
  └─ Profit Growth %,,17%,98%,-15%,-174%,-1332%,-12%,104%,398%,-111%,249%,-46%
EPS in Rs,22.05,25.68,89.62,40.28,-30.78,-428.77,-479.61,0.25,-3.46,-0.85,0.19,66.44
Dividend Payout %,14%,31%,4%,14%,0%,0%,0%,0%,0%,0%,0%,16%
