Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,324,391,365,335,459,393,295,650,725,687,925,572
  └─ Sales Growth %,43.53%,20.70%,-6.67%,-8.15%,37.09%,-14.37%,-25.13%,120.58%,11.54%,-5.16%,34.63%,-38.21%
Expenses,239,256,234,240,315,262,212,473,553,477,598,404
  └─ Material Cost %,27.97%,23.39%,20.88%,23.71%,31.68%,30.51%,29.71%,36.18%,42.08%,35.96%,33.40%,28.43%
    └─ Raw material cost,84,93,89,86,131,117,86,280,291,240,304,155
    └─ Change in inventory,6,-2,-13,-6,15,3,1,-45,14,7,5,8
  └─ Manufacturing Cost %,20.56%,18.81%,19.15%,20.38%,15.85%,13.64%,16.15%,14.43%,13.33%,13.87%,12.42%,0.00%
  └─ Employee Cost %,10.10%,9.58%,9.15%,11.47%,9.24%,11.16%,12.31%,8.22%,7.93%,9.86%,10.53%,14.60%
  └─ Other Cost %,15.14%,13.83%,15.04%,16.11%,11.82%,11.20%,13.77%,14.01%,13.02%,9.65%,8.33%,27.64%
Operating Profit,85,134,131,95,144,132,83,176,171,211,327,168
OPM %,26%,34%,36%,28%,31%,33%,28%,27%,24%,31%,35%,29%
Other Income,15,-12,10,6,9,5,6,7,9,8,21,22
  └─ Exceptional items,7.92,-17.52,0.06,0.08,0.03,0.01,0.06,0.01,-2.25,-3.41,0.18,0.00
  └─ Other income normal,7.15,5.77,9.95,5.82,9.05,5.48,6.00,6.60,11.14,10.94,21.21,22.08
Interest,34,38,33,30,27,23,22,42,49,40,38,30
Depreciation,23,18,17,20,26,23,21,39,40,43,44,49
Profit before tax,43,66,90,51,101,91,45,102,91,136,266,111
Tax %,28%,22%,22%,17%,20%,22%,37%,23%,28%,36%,29%,27%
Net Profit,31,51,70,42,81,71,28,78,66,87,188,81
  └─ Exceptional items AT,6,-12,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,26,64,70,42,81,71,28,78,66,87,188,81
  └─ Profit for PE,26,64,70,42,81,71,28,78,66,87,188,81
  └─ Profit for EPS,31,51,70,42,81,71,28,78,66,87,188,81
  └─ Profit Growth %,255%,148%,10%,-40%,91%,-12%,-60%,177%,-16%,32%,116%,-57%
EPS in Rs,10.12,16.52,22.66,13.62,26.02,22.81,9.12,25.25,21.23,28.18,60.49,26.00
Dividend Payout %,6%,12%,3%,4%,2%,3%,7%,2%,3%,2%,1%,2%
