Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,3813,3237,3723,4444,5210,4811,5783,8295,9760,9369,10447,10823
  └─ Sales Growth %,1.19%,-15.12%,15.04%,19.35%,17.24%,-7.65%,20.20%,43.44%,17.65%,-4.00%,11.51%,3.60%
Expenses,3086,2371,2592,3341,3904,3537,3972,6286,8047,7113,7989,8523
  └─ Material Cost %,51.88%,43.85%,42.43%,48.23%,46.91%,44.45%,39.96%,45.54%,50.36%,47.94%,48.44%,48.30%
    └─ Raw material cost,1963,1396,1585,2194,2504,2080,2455,4035,4910,4524,5121,5307
    └─ Change in inventory,16,23,-5,-51,-60,59,-144,-258,5,-33,-61,-80
  └─ Manufacturing Cost %,12.27%,11.45%,9.86%,10.90%,10.55%,9.39%,9.66%,9.00%,8.97%,15.56%,15.62%,0.00%
  └─ Employee Cost %,5.96%,7.26%,6.90%,6.30%,5.74%,6.83%,6.42%,5.19%,4.71%,5.34%,5.31%,5.51%
  └─ Other Cost %,10.81%,10.69%,10.44%,9.76%,11.72%,12.85%,12.64%,16.05%,18.41%,7.08%,7.10%,24.94%
Operating Profit,727,866,1131,1103,1306,1274,1811,2009,1712,2256,2458,2300
OPM %,19%,27%,30%,25%,25%,26%,31%,24%,18%,24%,24%,21%
Other Income,277,131,254,340,215,250,171,438,342,449,539,252
  └─ Exceptional items,0,-1,108,34,32,182,19,29,79,213,181,0
  └─ Other income normal,277,131,145,306,183,68,153,409,263,236,358,252
Interest,48,40,22,15,12,11,12,9,48,113,129,134
Depreciation,244,282,304,311,333,374,416,455,571,651,681,775
Profit before tax,713,674,1059,1116,1177,1140,1555,1982,1435,1941,2187,1644
Tax %,34%,34%,32%,34%,34%,16%,24%,28%,26%,24%,24%,24%
Net Profit,473,446,717,736,774,960,1178,1435,1057,1471,1655,1243
  └─ Exceptional items AT,0,-0,73,22,21,135,14,22,58,162,137,0
  └─ Profit excl Excep,472,446,644,713,752,824,1163,1413,999,1309,1518,1243
  └─ Profit for PE,472,446,644,713,752,824,1163,1413,999,1309,1518,1243
  └─ Profit for EPS,473,446,717,736,774,960,1178,1435,1057,1471,1655,1243
  └─ Profit Growth %,-0%,-6%,44%,11%,5%,10%,41%,22%,-29%,31%,16%,-18%
EPS in Rs,24.45,23.06,37.08,38.06,40.02,49.64,60.91,74.25,54.70,76.12,85.61,64.30
Dividend Payout %,5%,12%,11%,21%,20%,40%,28%,38%,29%,21%,19%,12%
