Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,60557,52053,48552,54496,76190,72518,57372,92770,145668,133228,141903,141598
  └─ Sales Growth %,-1.95%,-14.04%,-6.73%,12.24%,39.81%,-4.82%,-20.89%,61.70%,57.02%,-8.54%,6.51%,-0.22%
Expenses,54926,47517,42531,46695,66252,63495,50127,77608,138168,118914,126410,130088
  └─ Material Cost %,79%,81%,75%,75%,78%,78%,76%,76%,88%,81%,82%,83%
    └─ Raw material cost,47885,41758,36430,40862,59888,57290,43285,70370,130824,107996,116030,116030
    └─ Change in inventory,232,412,42,-34,-548,-428,440,-263,-1993,-41,-292,1365
  └─ Manufacturing Cost %,8%,6%,6%,6%,5%,5%,5%,4%,4%,5%,4%,0%
  └─ Employee Cost %,2%,2%,3%,3%,3%,2%,3%,2%,1%,2%,2%,1%
  └─ Other Cost %,2%,3%,4%,3%,2%,2%,3%,2%,1%,2%,2%,8%
Operating Profit,5631,4536,6021,7802,9938,9022,7245,15161,7500,14314,15493,11510
OPM %,9%,9%,12%,14%,13%,12%,13%,16%,5%,11%,11%,8%
Other Income,945,731,1212,948,1719,3796,2833,2925,2822,2672,5149,3014
  └─ Exceptional items,66,-16,205,-19,-241,29,4,7,-15,-22,2385,0
  └─ Other income normal,879,746,1008,967,1961,3767,2830,2918,2837,2694,2765,3014
Interest,652,822,509,295,159,309,179,202,365,719,748,964
Depreciation,1433,1496,1541,1527,1667,2080,2174,2420,2702,3672,3799,3835
Profit before tax,4492,2949,5183,6928,9831,10429,7725,15464,7256,12595,16096,9725
Tax %,32%,37%,35%,31%,33%,9%,20%,20%,23%,21%,23%,22%
Net Profit,3160,1874,3374,4805,6553,9515,6143,12304,5596,9903,12463,7582
  └─ Profit from Associates,88,17,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,0,-5,-6,-6,-7,-93,-6,-48,20,-4,-13,1
  └─ Exceptional items AT,45,-10,134,-13,-160,23,3,5,-11,-18,1846,0
  └─ Profit excl Excep,3115,1884,3240,4818,6713,9492,6140,12298,5607,9920,10617,7582
  └─ Profit for PE,3115,1879,3235,4812,6706,9399,6134,12251,5627,9917,10606,7582
  └─ Profit for EPS,3160,1869,3368,4799,6546,9422,6136,12256,5616,9899,12450,7582
  └─ Profit Growth %,-32%,-40%,72%,49%,39%,40%,-35%,100%,-54%,76%,7%,-29%
EPS in Rs,4.67,2.76,4.98,7.09,9.68,13.93,9.21,18.40,8.54,15.06,18.93,11.53
Dividend Payout %,24%,37%,56%,43%,25%,31%,36%,36%,59%,37%,40%,48%
