Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,53,59,72,78,31,30,23,22,11,11,10,110
  └─ Sales Growth %,16%,12%,21%,9%,-61%,-1%,-24%,-5%,-49%,2%,-14%,1022%
Expenses,39,38,38,47,26,32,12,14,13,24,38,31
  └─ Material Cost %,17.89%,13.72%,11.28%,11.68%,7.55%,6.82%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
    └─ Raw material cost,9,8,8,9,2,2,0,0,0,0,0,152
    └─ Change in inventory,0,0,0,0,0,0,0,0,0,0,0,-152
  └─ Manufacturing Cost %,17.40%,15.86%,10.98%,11.30%,10.24%,9.78%,10.39%,11.92%,24.58%,27.24%,44.35%,0.00%
  └─ Employee Cost %,23.72%,20.38%,18.77%,20.69%,9.76%,10.50%,9.61%,7.78%,14.66%,87.79%,168.36%,13.56%
  └─ Other Cost %,14.75%,14.32%,11.55%,16.59%,57.60%,77.46%,33.00%,42.54%,81.23%,96.40%,176.81%,14.68%
Operating Profit,14,21,34,31,5,-1,11,8,-2,-13,-28,79
OPM %,26%,36%,47%,40%,15%,-5%,47%,38%,-20%,-111%,-290%,72%
Other Income,26,38,11,11,53,3,4,112,85,18,21,-43
  └─ Exceptional items,4,1,0,2,32,0,3,110,75,2,6,-57
  └─ Other income normal,22,37,11,8,21,3,1,3,11,17,15,13
Interest,0,1,1,6,16,17,10,6,32,72,96,131
Depreciation,3,5,5,5,4,4,4,3,2,2,2,21
Profit before tax,37,53,39,30,38,-19,1,112,49,-69,-106,-116
Tax %,29%,34%,25%,27%,25%,-9%,34%,1%,13%,-4%,0%,0%
Net Profit,26,35,29,22,28,-17,1,111,43,-66,-106,-116
  └─ Exceptional items AT,3,1,0,1,21,0,3,90,69,2,6,-57
  └─ Profit excl Excep,23,34,29,20,7,-18,-2,21,-26,-68,-112,-60
  └─ Profit for PE,23,34,29,20,7,-18,-2,21,-26,-68,-112,-60
  └─ Profit for EPS,26,35,29,22,28,-17,1,111,43,-66,-106,-116
  └─ Profit Growth %,112%,48%,-13%,-31%,-67%,-361%,87%,1020%,-223%,-160%,-65%,47%
EPS in Rs,19.79,26.48,22.39,16.64,21.46,-13.14,0.40,84.81,32.49,-50.51,-80.74,-88.76
Dividend Payout %,40%,38%,45%,60%,47%,0%,0%,0%,0%,0%,0%,0%
