Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,326,296,310,313,358,360,492,478,551,615,630,681
  └─ Sales Growth %,7.56%,-9.03%,4.53%,1.16%,14.23%,0.45%,36.80%,-2.91%,15.39%,11.54%,2.44%,8.23%
Expenses,294,266,274,283,312,313,410,390,499,540,557,619
  └─ Material Cost %,65%,61%,58%,60%,58%,58%,61%,57%,65%,65%,64%,64%
    └─ Raw material cost,209,181,181,193,217,233,286,301,346,401,411,435
    └─ Change in inventory,3,-1,0,-5,-9,-23,16,-29,13,1,-6,4
  └─ Manufacturing Cost %,6%,10%,10%,10%,9%,9%,7%,8%,8%,7%,7%,0%
  └─ Employee Cost %,9%,9%,10%,10%,10%,10%,8%,9%,9%,9%,10%,10%
  └─ Other Cost %,10%,10%,10%,10%,9%,10%,8%,8%,9%,7%,7%,17%
Operating Profit,31,30,36,31,46,47,82,87,52,74,73,62
OPM %,10%,10%,12%,10%,13%,13%,17%,18%,9%,12%,12%,9%
Other Income,-48,1,11,9,3,-0,18,11,3,15,4,0
  └─ Exceptional items,-54.48,-1.18,0.00,-0.16,-0.06,-0.65,-0.12,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,6.53,2.35,10.77,9.60,3.06,0.63,17.99,10.60,3.07,14.61,3.98,0.35
Interest,13,13,14,9,9,9,6,5,6,9,9,10
Depreciation,10,8,8,9,9,10,10,11,13,13,16,17
Profit before tax,-39,11,25,23,32,28,83,82,36,68,52,34
Tax %,0%,0%,20%,10%,24%,26%,26%,25%,24%,25%,26%,25%
Net Profit,-39,11,20,20,24,21,62,61,27,51,39,26
  └─ Exceptional items AT,-54.48,-1.18,0.00,-0.14,-0.04,-0.49,-0.09,0.00,0.00,0.00,0.00,0.00
  └─ Profit excl Excep,15.36,11.90,19.91,20.63,24.06,21.51,61.70,61.03,27.23,50.96,38.55,25.73
  └─ Profit for PE,15.36,11.90,19.91,20.63,24.06,21.51,61.70,61.03,27.23,50.96,38.55,25.73
  └─ Profit for EPS,-39.12,10.72,19.91,20.49,24.02,21.02,61.61,61.03,27.23,50.96,38.55,25.73
  └─ Profit Growth %,-10.59%,-22.53%,67.31%,3.62%,16.63%,-10.60%,186.84%,-1.09%,-55.38%,87.15%,-24.35%,-33.26%
EPS in Rs,-9.52,2.48,4.60,4.74,5.55,4.86,14.24,12.66,5.65,10.57,7.99,5.33
Dividend Payout %,0%,0%,0%,0%,0%,0%,21%,24%,53%,28%,38%,56%
