Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,3655,3582,3967,4425,5162,5389,5291,6004,8157,9376,8518,9029
  └─ Sales Growth %,-0.76%,-2.01%,10.76%,11.54%,16.66%,4.40%,-1.82%,13.47%,35.87%,14.94%,-9.15%,5.99%
Expenses,2935,2504,2759,3310,4117,4241,3733,4713,6971,7811,7284,7593
  └─ Material Cost %,18.62%,16.44%,16.90%,16.96%,16.41%,16.21%,16.36%,14.83%,16.47%,18.33%,20.25%,21.26%
    └─ Raw material cost,677,579,655,767,829,921,819,897,1357,1746,1772,1926
    └─ Change in inventory,3,10,15,-16,18,-47,47,-6,-14,-27,-47,-6
  └─ Manufacturing Cost %,27.58%,21.85%,20.41%,44.73%,50.71%,47.91%,41.12%,51.04%,58.95%,54.54%,54.46%,22.77%
  └─ Employee Cost %,6.79%,8.26%,8.15%,7.87%,7.36%,8.03%,9.20%,8.02%,6.00%,5.95%,6.56%,6.51%
  └─ Other Cost %,27.30%,23.38%,24.09%,5.25%,5.26%,6.53%,3.88%,4.61%,4.04%,4.49%,4.25%,33.56%
Operating Profit,721,1077,1208,1115,1046,1149,1558,1291,1186,1565,1234,1436
OPM %,20%,30%,30%,25%,20%,21%,29%,22%,15%,17%,14%,16%
Other Income,85,75,40,32,25,34,30,28,33,39,241,595
  └─ Exceptional items,0,-0,1,-1,1,0,0,1,2,4,200,553
  └─ Other income normal,85,75,39,33,23,33,30,27,31,35,41,41
Interest,196,184,105,61,53,73,88,113,241,416,460,419
Depreciation,251,305,286,294,300,317,357,402,506,646,695,740
Profit before tax,358,663,857,792,718,792,1144,803,472,542,319,871
Tax %,32%,20%,24%,29%,29%,24%,33%,-11%,28%,27%,16%,21%
Net Profit,247,545,664,566,511,605,784,882,315,356,270,699
  └─ Profit from Associates,3,14,10,5,4,1,21,-11,-27,-37,1,7
  └─ Minority share,-0,-0,-1,-1,-1,-1,-1,-0,-0,3,3,-0
  └─ Exceptional items AT,0,-0,1,-1,1,0,0,1,1,3,168,439
  └─ Profit excl Excep,246,546,663,566,510,605,784,881,313,354,101,259
  └─ Profit for PE,246,546,662,565,510,604,783,881,313,357,104,259
  └─ Profit for EPS,246,545,663,564,511,604,784,881,315,360,273,699
  └─ Profit Growth %,114%,122%,21%,-15%,-10%,19%,30%,12%,-64%,14%,-71%,148%
EPS in Rs,10.34,22.90,27.84,23.95,21.68,25.65,33.22,37.30,13.31,15.23,11.54,29.57
Dividend Payout %,15%,13%,11%,13%,14%,10%,9%,8%,15%,16%,17%,8%
