Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,511,546,546,557,607,739,455,788,557,617,983,667
  └─ Sales Growth %,,6.79%,0.01%,2.08%,8.89%,21.82%,-38.40%,73.11%,-29.34%,10.76%,59.31%,-32.14%
Expenses,340,357,376,423,468,607,355,618,496,516,782,639
  └─ Material Cost %,41%,39%,36%,39%,41%,43%,43%,47%,47%,41%,43%,50%
    └─ Raw material cost,210,214,211,254,283,317,195,374,240,297,439,299
    └─ Change in inventory,-0,-3,-16,-37,-36,4,-0,-7,24,-42,-17,35
  └─ Manufacturing Cost %,8%,9%,12%,13%,13%,15%,12%,12%,13%,15%,15%,0%
  └─ Employee Cost %,15%,15%,17%,18%,17%,16%,17%,14%,20%,19%,16%,22%
  └─ Other Cost %,3%,2%,4%,6%,7%,7%,6%,5%,9%,8%,6%,23%
Operating Profit,171,189,170,134,139,132,100,171,61,101,201,28
OPM %,34%,35%,31%,24%,23%,18%,22%,22%,11%,16%,20%,4%
Other Income,13,20,3,2,22,39,4,27,44,14,19,70
  └─ Exceptional items,-1,-0,-0,-0,-0,-0,0,0,0,0,0,18
  └─ Other income normal,13,20,3,3,22,39,4,27,44,14,18,52
Interest,21,16,9,6,4,7,3,4,4,7,14,45
Depreciation,21,21,22,23,27,26,23,21,21,21,16,45
Profit before tax,142,171,142,107,130,138,79,173,79,87,190,8
Tax %,30%,34%,35%,35%,37%,25%,31%,28%,28%,36%,28%,257%
Net Profit,99,110,83,64,71,103,54,125,57,56,136,-13
  └─ Profit from Associates,0,-2,-9,-6,-10,0,0,0,0,0,0,0
  └─ Minority share,0,0,0,0,0,0,0,0,1,0,3,19
  └─ Exceptional items AT,-0,-0,-0,-0,-0,-0,0,0,0,0,0,-4
  └─ Profit excl Excep,99,110,84,64,72,103,54,125,57,56,136,-9
  └─ Profit for PE,99,110,84,64,72,103,54,125,58,56,139,10
  └─ Profit for EPS,99,110,83,64,71,103,54,125,58,56,139,6
  └─ Profit Growth %,,11%,-24%,-24%,12%,45%,-48%,130%,-54%,-2%,146%,-93%
EPS in Rs,4.94,5.50,4.18,3.19,3.58,5.18,2.72,6.27,2.88,2.82,6.95,0.30
Dividend Payout %,6%,6%,9%,16%,14%,10%,18%,8%,17%,18%,7%,169%
