Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,1843,2123,1583,1604,2817,2441,765,1825,2252,3036,4923,5131
  └─ Sales Growth %,56.30%,15.17%,-25.43%,1.31%,75.68%,-13.34%,-68.67%,138.57%,23.42%,34.78%,62.17%,4.24%
Expenses,1586,1986,1330,1819,2639,2181,1214,1880,2045,3165,4997,5585
  └─ Material Cost %,-57%,-6%,-3%,16%,58%,3%,-332%,-49%,-231%,-164%,-173%,57%
    └─ Raw material cost,0,0,0,0,0,0,0,0,0,178,19,19594
    └─ Change in inventory,-1051,-136,-43,250,1629,74,-2540,-888,-5212,-5157,-8558,-16645
  └─ Manufacturing Cost %,138%,88%,71%,69%,20%,64%,404%,118%,290%,228%,235%,0%
  └─ Employee Cost %,2%,2%,6%,9%,6%,8%,39%,6%,10%,11%,9%,12%
  └─ Other Cost %,3%,10%,10%,20%,10%,15%,48%,28%,22%,29%,31%,40%
Operating Profit,257,137,253,-216,178,260,-449,-56,207,-130,-74,-453
OPM %,14%,6%,16%,-13%,6%,11%,-59%,-3%,9%,-4%,-2%,-9%
Other Income,83,146,150,499,419,473,568,761,787,1326,2044,3256
  └─ Exceptional items,66,0,19,210,61,91,32,37,128,98,215,-23
  └─ Other income normal,17,146,132,289,357,383,536,724,659,1228,1829,3279
Interest,5,41,104,150,234,220,185,167,174,152,174,137
Depreciation,10,14,14,16,14,21,20,21,24,45,74,116
Profit before tax,326,228,284,117,348,493,-86,516,795,1000,1723,2551
Tax %,28%,30%,27%,26%,27%,44%,121%,32%,22%,25%,19%,28%
Net Profit,236,160,207,87,253,274,-189,351,621,747,1389,1841
  └─ Minority share,-45,-1,0,0,0,-3,0,2,-49,-22,11,10
  └─ Exceptional items AT,46,0,11,108,39,50,32,24,96,73,173,-17
  └─ Profit excl Excep,190,160,195,-21,214,224,-222,327,525,674,1216,1857
  └─ Profit for PE,154,159,195,-21,214,221,-222,329,483,654,1226,1867
  └─ Profit for EPS,191,159,207,87,253,271,-189,352,571,725,1400,1850
  └─ Profit Growth %,15%,3%,23%,-111%,1113%,3%,-200%,248%,47%,35%,88%,52%
EPS in Rs,9.58,7.33,9.56,4.01,11.04,10.73,-6.82,12.68,20.55,26.08,46.48,61.43
Dividend Payout %,21%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,16%
