Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,2232,2527,3386,4471,5908,6222,6374,8313,11236,14031,16775,19658
  └─ Sales Growth %,30.83%,13.23%,33.99%,32.02%,32.16%,5.31%,2.44%,30.43%,35.17%,24.87%,19.55%,17.19%
Expenses,2078,2290,3012,3935,5182,5549,5649,7428,9995,12446,14901,17406
  └─ Material Cost %,66%,64%,62%,62%,61%,61%,61%,63%,64%,65%,65%,64%
    └─ Raw material cost,1491,1627,2123,2796,3659,3828,3985,5353,7446,9161,10772,12824
    └─ Change in inventory,-7,-18,-7,-33,-36,-18,-66,-81,-221,-97,96,-198
  └─ Manufacturing Cost %,7%,7%,7%,7%,7%,6%,6%,6%,6%,6%,5%,0%
  └─ Employee Cost %,13%,13%,13%,13%,13%,15%,15%,15%,13%,13%,13%,13%
  └─ Other Cost %,7%,7%,6%,6%,6%,6%,6%,5%,5%,5%,6%,11%
Operating Profit,154,238,374,535,726,673,725,885,1242,1585,1874,2251
OPM %,7%,9%,11%,12%,12%,11%,11%,11%,11%,11%,11%,11%
Other Income,33,19,14,70,26,5,49,128,149,246,218,256
  └─ Exceptional items,21,8,1,39,1,-28,4,18,7,29,12,-28
  └─ Other income normal,12,11,13,32,25,33,45,110,142,217,206,283
Interest,25,26,40,35,63,94,74,62,70,113,170,187
Depreciation,83,93,136,165,234,340,375,392,430,526,615,704
Profit before tax,79,139,212,405,455,244,325,559,891,1192,1307,1616
Tax %,25%,20%,22%,24%,29%,28%,31%,26%,21%,22%,22%,21%
Net Profit,68,123,185,331,339,188,248,413,700,925,1021,1284
  └─ Profit from Associates,8,12,20,23,19,13,24,0,0,0,0,0
  └─ Minority share,0,-11,-20,-21,-54,-33,-42,-57,-47,-44,-78,-87
  └─ Exceptional items AT,15,6,1,29,1,-17,3,13,5,22,9,-21
  └─ Profit excl Excep,53,116,184,302,339,205,246,400,695,903,1011,1305
  └─ Profit for PE,53,105,164,283,285,169,204,345,649,860,934,1217
  └─ Profit for EPS,68,111,165,310,286,155,207,356,654,880,943,1197
  └─ Profit Growth %,815%,98%,56%,72%,1%,-41%,21%,69%,88%,33%,9%,30%
EPS in Rs,1.38,2.25,3.34,5.73,5.25,2.85,3.80,6.23,11.41,15.33,16.42,20.73
Dividend Payout %,14%,10%,11%,8%,10%,7%,11%,12%,13%,13%,14%,13%
