Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,2716,2955,3245,3614,3890,4135,4644,5427,6936,7772,8681,10946
  └─ Sales Growth %,10.45%,8.79%,9.82%,11.37%,7.66%,6.29%,12.32%,16.86%,27.79%,12.06%,11.70%,26.08%
Expenses,2452,2598,2887,3237,3490,3668,4092,4835,6235,6834,7703,9787
  └─ Material Cost %,74%,69%,70%,70%,72%,70%,67%,64%,64%,66%,64%,67%
    └─ Raw material cost,2031,2003,2500,2670,2831,2778,3551,3421,4703,5484,6150,7932
    └─ Change in inventory,-33,28,-213,-153,-35,97,-447,48,-289,-356,-594,-601
  └─ Manufacturing Cost %,4%,5%,6%,7%,7%,5%,6%,5%,5%,5%,5%,0%
  └─ Employee Cost %,3%,3%,4%,4%,4%,5%,6%,5%,5%,6%,6%,6%
  └─ Other Cost %,10%,11%,9%,10%,7%,9%,10%,14%,16%,12%,14%,17%
Operating Profit,264,357,358,376,400,467,552,592,701,938,979,1159
OPM %,10%,12%,11%,10%,10%,11%,12%,11%,10%,12%,11%,11%
Other Income,45,-38,48,36,21,33,42,23,71,98,117,83
  └─ Exceptional items,1,-43,-0,0,-3,-4,1,0,5,2,3,0
  └─ Other income normal,44,6,48,36,24,38,41,23,66,97,114,83
Interest,151,148,157,147,139,132,87,69,82,83,88,131
Depreciation,47,52,55,50,69,91,108,123,127,153,186,245
Profit before tax,111,120,194,216,214,277,398,424,563,801,822,866
Tax %,31%,39%,33%,33%,36%,28%,27%,27%,25%,25%,26%,28%
Net Profit,76,72,129,144,137,199,289,309,423,598,612,625
  └─ Profit from Associates,-0,-1,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
  └─ Minority share,-4,0,-12,-10,-11,-15,-15,-17,-20,-4,-6,-0
  └─ Exceptional items AT,1,-26,-0,-0,-2,-3,1,0,4,1,2,-0
  └─ Profit excl Excep,76,98,129,144,139,202,289,309,419,596,610,625
  └─ Profit for PE,72,98,117,135,128,187,274,292,399,592,603,625
  └─ Profit for EPS,72,72,117,135,127,184,274,292,403,593,605,625
  └─ Profit Growth %,-10%,36%,20%,15%,-5%,46%,46%,7%,37%,48%,2%,4%
EPS in Rs,2.74,2.70,4.40,4.21,3.96,5.77,8.57,9.14,11.60,17.09,17.43,18.01
Dividend Payout %,7%,6%,3%,4%,4%,9%,12%,11%,9%,9%,17%,17%
