Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,261,279,287,333,319,244,248,248,279,332,402,473
  └─ Sales Growth %,10.59%,7.22%,2.89%,15.74%,-4.12%,-23.62%,1.97%,-0.33%,12.66%,18.89%,21.30%,17.59%
Expenses,101,105,105,122,144,162,153,168,180,220,247,276
  └─ Manufacturing Cost %,1.43%,1.35%,0.67%,1.53%,1.86%,2.85%,1.02%,1.03%,1.01%,2.66%,1.10%,0.00%
  └─ Employee Cost %,28.97%,27.35%,25.60%,26.88%,32.53%,45.36%,48.64%,51.37%,48.39%,49.93%,47.26%,45.38%
  └─ Other Cost %,8.34%,9.06%,10.33%,8.24%,10.85%,18.41%,11.79%,15.45%,15.00%,13.61%,13.03%,12.89%
Operating Profit,160,174,182,211,175,81,96,80,99,112,155,197
OPM %,61%,62%,63%,63%,55%,33%,39%,32%,36%,34%,39%,42%
Other Income,44,9,34,25,30,31,31,27,38,47,51,55
  └─ Exceptional items,33,2,9,2,1,0,0,0,0,0,0,0
  └─ Other income normal,11,7,25,24,30,31,31,27,38,47,51,55
Interest,1,0,0,0,0,1,1,0,1,2,2,2
Depreciation,5,4,3,3,3,8,8,8,11,10,12,14
Profit before tax,197,178,212,233,202,104,119,99,126,147,192,235
Tax %,30%,33%,31%,30%,32%,20%,23%,22%,32%,30%,27%,26%
Net Profit,138,120,148,162,138,83,91,77,85,103,140,174
  └─ Minority share,0,0,0,0,-1,-1,-1,-2,-2,-2,-3,-3
  └─ Exceptional items AT,23,1,6,1,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,115,119,142,161,138,83,91,77,85,103,140,174
  └─ Profit for PE,115,119,142,161,137,82,90,75,84,101,137,171
  └─ Profit for EPS,138,120,148,162,137,82,90,75,84,101,137,171
  └─ Profit Growth %,-1%,3%,20%,14%,-15%,-40%,9%,-16%,11%,20%,37%,25%
EPS in Rs,47.53,40.68,50.13,55.13,46.66,27.96,30.39,25.34,28.12,33.67,45.85,56.97
Dividend Payout %,166%,69%,56%,100%,64%,70%,56%,67%,89%,53%,39%,39%
