Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,2656,2952,3056,3108,3966,4182,3781,4244,4848,4902,5281,5687
  └─ Sales Growth %,13.74%,11.15%,3.51%,1.71%,27.63%,5.43%,-9.57%,12.23%,14.24%,1.11%,7.73%,7.70%
Expenses,2264,2513,2674,2743,3487,3675,3097,3587,4296,4030,4464,4771
  └─ Material Cost %,6%,5%,5%,3%,3%,4%,3%,3%,3%,0%,1%,1%
    └─ Raw material cost,161.99,154.51,129.96,89.81,115.38,152.50,113.40,110.20,132.20,7.40,53.00,38.80
    └─ Change in inventory,6.16,-3.24,13.19,6.68,7.54,4.34,5.10,0.00,0.00,0.00,0.00,0.00
  └─ Manufacturing Cost %,19%,18%,19%,18%,20%,18%,16%,17%,17%,14%,14%,0%
  └─ Employee Cost %,49%,50%,52%,55%,54%,56%,57%,61%,64%,63%,64%,64%
  └─ Other Cost %,11%,13%,12%,12%,11%,10%,5%,4%,5%,4%,5%,19%
Operating Profit,392,439,382,365,479,507,685,656,552,872,817,916
OPM %,15%,15%,12%,12%,12%,12%,18%,15%,11%,18%,15%,16%
Other Income,27,54,24,74,93,88,-24,138,103,159,160,209
  └─ Exceptional items,3,3,0,0,28,14,-44,7,17,17,30,-25
  └─ Other income normal,23,51,24,74,65,74,20,131,86,142,130,234
Interest,11,11,9,23,37,61,54,35,28,21,17,12
Depreciation,42,65,49,65,89,159,175,185,183,134,102,91
Profit before tax,366,417,349,352,445,376,433,574,444,876,858,1022
Tax %,28%,30%,32%,30%,28%,28%,29%,27%,26%,24%,24%,24%
Net Profit,265,292,238,246,319,272,307,422,328,665,650,775
  └─ Minority share,-0,-3,-4,-5,-5,-8,-7,-5,0,0,0,0
  └─ Exceptional items AT,2,2,0,0,19,10,-31,5,11,13,23,-19
  └─ Profit excl Excep,262,290,238,246,300,261,338,417,317,652,627,793
  └─ Profit for PE,262,287,235,241,295,254,330,411,317,652,627,793
  └─ Profit for EPS,265,290,235,242,314,263,300,416,328,665,650,775
  └─ Profit Growth %,11%,10%,-18%,3%,22%,-14%,30%,25%,-23%,106%,-4%,27%
EPS in Rs,11.94,12.97,10.47,10.74,13.93,11.69,13.30,18.40,14.47,29.34,28.61,34.05
Dividend Payout %,18%,18%,23%,22%,20%,24%,27%,27%,35%,31%,45%,37%
