Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,267,216,204,211,249,195,152,197,254,415,413,440
  └─ Sales Growth %,-0.10%,-18.80%,-5.73%,3.46%,17.89%,-21.55%,-22.16%,29.34%,29.12%,63.62%,-0.57%,6.66%
Expenses,268,219,210,216,244,202,148,189,238,389,390,419
  └─ Material Cost %,57%,51%,55%,54%,54%,55%,58%,62%,60%,65%,64%,63%
    └─ Raw material cost,155,115,104,114,136,109,84,124,153,282,260,277
    └─ Change in inventory,-2,-4,9,0,-1,-2,4,-2,0,-10,2,-0
  └─ Manufacturing Cost %,5%,3%,3%,3%,5%,6%,5%,5%,5%,5%,5%,-0%
  └─ Employee Cost %,20%,23%,25%,23%,20%,27%,22%,19%,17%,14%,17%,18%
  └─ Other Cost %,18%,23%,21%,22%,19%,16%,13%,10%,12%,9%,9%,15%
Operating Profit,-1,-3,-6,-5,5,-7,4,8,16,27,22,21
OPM %,-0%,-1%,-3%,-2%,2%,-3%,2%,4%,6%,6%,5%,5%
Other Income,2,18,2,8,6,4,18,2,5,6,6,-1
  └─ Exceptional items,0.40,16.24,0.01,-0.52,-0.04,-0.05,13.95,-0.04,-0.00,0.25,0.80,-7.49
  └─ Other income normal,1.38,1.32,2.07,8.17,6.43,4.01,3.76,2.14,4.54,5.84,5.69,6.46
Interest,8,9,8,7,8,9,9,8,5,8,6,6
Depreciation,7,6,5,5,4,6,4,4,4,4,5,6
Profit before tax,-14,-0,-17,-9,-1,-18,8,-2,11,21,18,8
Tax %,-14%,100%,-21%,16%,-2144%,-9%,-3%,107%,5%,36%,26%,16%
Net Profit,-12,-0,-14,-10,13,-16,8,-5,11,13,13,7
  └─ Minority share,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.86
  └─ Exceptional items AT,0.40,15.82,0.01,-0.43,0.01,-0.05,13.19,-0.02,-0.00,0.16,0.49,-4.05
  └─ Profit excl Excep,-12.42,-15.96,-13.53,-9.93,12.87,-15.82,-5.06,-4.69,10.56,13.09,13.00,10.59
  └─ Profit for PE,-12.42,-15.96,-13.53,-9.93,12.87,-15.82,-5.06,-4.69,10.56,13.09,13.00,9.20
  └─ Profit for EPS,-12.02,-0.14,-13.52,-10.36,12.88,-15.87,8.13,-4.71,10.56,13.25,13.49,5.68
  └─ Profit Growth %,-251.84%,-28.50%,15.23%,26.61%,229.61%,-222.92%,68.02%,7.31%,325.16%,23.96%,-0.69%,-29.25%
EPS in Rs,-4.19,-0.05,-4.71,-3.61,4.49,-5.53,2.83,-1.64,3.66,4.56,3.93,1.21
Dividend Payout %,0%,0%,0%,0%,0%,0%,0%,0%,0%,16%,21%,50%
