Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,115,104,109,150,134,136,225,331,339,500,584,576
  └─ Sales Growth %,26.96%,-9.59%,5.41%,37.35%,-10.38%,1.04%,65.46%,47.41%,2.36%,47.54%,16.67%,-1.38%
Expenses,81,82,85,122,100,103,161,222,219,297,341,340
  └─ Manufacturing Cost %,3.81%,3.80%,4.93%,4.53%,5.58%,5.37%,4.22%,3.79%,5.40%,6.50%,8.04%,0.00%
  └─ Employee Cost %,16.89%,16.75%,18.79%,19.00%,24.97%,27.47%,23.71%,20.94%,16.64%,17.23%,14.78%,19.92%
  └─ Other Cost %,50.20%,58.63%,53.71%,57.87%,43.98%,43.00%,43.87%,42.36%,42.61%,35.54%,35.56%,39.07%
Operating Profit,33,22,25,28,34,33,63,109,120,204,243,236
OPM %,29%,21%,23%,19%,25%,24%,28%,33%,35%,41%,42%,41%
Other Income,-0,0,1,7,0,0,0,0,0,0,0,0
  └─ Exceptional items,-0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,0.00,0.00,1.43,7.02,0.00,0.00,0.00,0.00,0.12,0.09,0.06,0.00
Interest,19,14,15,19,13,18,19,35,33,56,61,59
Depreciation,4,2,2,3,1,2,1,2,3,4,4,4
Profit before tax,10,5,9,13,20,13,43,72,85,144,179,172
Tax %,3%,32%,33%,23%,14%,8%,20%,23%,22%,25%,27%,27%
Net Profit,9,4,6,10,17,12,34,55,66,108,131,126
  └─ Minority share,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
  └─ Exceptional items AT,-0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,9,4,6,10,17,12,34,55,66,108,131,126
  └─ Profit for PE,9,4,6,10,17,12,34,55,66,108,131,126
  └─ Profit for EPS,9,4,6,10,17,12,34,55,66,108,131,126
  └─ Profit Growth %,12%,-62%,64%,72%,66%,-26%,179%,61%,19%,64%,21%,-4%
EPS in Rs,0.86,0.33,0.54,0.92,1.53,1.13,3.16,5.07,6.06,9.93,11.69,10.25
Dividend Payout %,0%,0%,0%,11%,0%,0%,0%,0%,0%,0%,0%,0%
