Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,90,102,93,89,85,80,54,65,68,58,49,45
  └─ Sales Growth %,,12.95%,-8.40%,-4.66%,-4.83%,-5.65%,-31.94%,20.03%,4.39%,-14.65%,-14.79%,-8.22%
Expenses,64,80,74,73,74,72,49,61,65,64,61,53
  └─ Manufacturing Cost %,30%,28%,11%,9%,8%,36%,29%,36%,39%,53%,33%,38%
  └─ Employee Cost %,18%,17%,26%,26%,29%,28%,21%,22%,26%,29%,21%,24%
  └─ Other Cost %,23%,33%,43%,47%,50%,27%,40%,36%,31%,29%,70%,55%
Operating Profit,26,22,19,16,11,7,5,4,3,-6,-12,-8
OPM %,29%,22%,20%,18%,13%,9%,10%,7%,4%,-11%,-24%,-17%
Other Income,11,12,16,14,17,18,18,17,23,28,25,23
  └─ Exceptional items,4.48,5.51,10.96,0.00,0.00,0.00,0.00,0.00,7.92,0.00,0.00,0.00
  └─ Other income normal,6.26,6.66,5.26,13.81,16.75,17.73,17.72,16.60,14.87,27.72,24.84,23.19
Interest,0,0,0,0,0,0,0,0,0,0,0,0
Depreciation,11,12,14,14,14,14,13,10,6,3,1,1
Profit before tax,26,22,21,16,14,11,10,11,20,19,11,14
Tax %,10%,24%,18%,33%,31%,12%,4%,22%,11%,30%,14%,27%
Net Profit,23,17,17,11,9,10,10,8,18,13,12,12
  └─ Profit from Associates,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.14,2.06
  └─ Exceptional items AT,3.67,3.45,7.49,0.00,0.00,0.00,0.00,0.00,6.56,0.00,0.00,0.00
  └─ Profit excl Excep,19.30,13.08,9.53,10.87,9.32,9.71,9.65,8.35,11.01,13.32,11.97,12.39
  └─ Profit for PE,19.30,13.08,9.53,10.87,9.32,9.71,9.65,8.35,11.01,13.32,11.97,12.39
  └─ Profit for EPS,22.97,16.53,17.02,10.87,9.32,9.71,9.65,8.35,17.57,13.32,11.97,12.39
  └─ Profit Growth %,,-32.23%,-27.14%,14.06%,-14.26%,4.18%,-0.62%,-13.47%,31.86%,20.98%,-10.14%,3.51%
EPS in Rs,15.21,10.95,11.27,7.20,6.17,6.43,6.39,5.53,11.64,8.82,7.93,8.21
Dividend Payout %,23%,32%,31%,49%,49%,47%,47%,54%,30%,40%,44%,43%
