Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,1646,1926,1871,2055,1723,1143,1438,1356,1370,1136,1185,1154
  └─ Sales Growth %,-7.98%,17.03%,-2.88%,9.86%,-16.17%,-33.66%,25.85%,-5.74%,1.01%,-17.06%,4.36%,-2.62%
Expenses,1516,1754,1761,1903,1763,1101,1243,1288,1275,1245,1164,1180
  └─ Material Cost %,16%,19%,17%,17%,17%,13%,15%,17%,9%,9%,4%,5%
    └─ Raw material cost,313,366,320,335,317,125,211,194,106,81,49,61
    └─ Change in inventory,-46,9,-4,5,-17,21,2,36,21,20,-1,0
  └─ Manufacturing Cost %,24%,20%,21%,20%,21%,21%,21%,22%,22%,24%,23%,0%
  └─ Employee Cost %,39%,39%,45%,44%,48%,50%,42%,47%,53%,66%,62%,64%
  └─ Other Cost %,14%,12%,11%,11%,16%,12%,9%,9%,9%,11%,9%,33%
Operating Profit,130,172,110,152,-41,42,195,68,95,-109,21,-26
OPM %,8%,9%,6%,7%,-2%,4%,14%,5%,7%,-10%,2%,-2%
Other Income,43,88,184,382,523,73,20,10,-918,17,22,-140
  └─ Exceptional items,-1,-4,17,189,286,42,1,0,-935,5,19,-147
  └─ Other income normal,45,91,166,193,237,32,19,10,17,11,2,7
Interest,72,109,136,180,338,227,205,165,201,203,226,147
Depreciation,77,102,104,102,84,78,90,75,70,66,61,61
Profit before tax,25,49,55,252,61,-189,-80,-162,-1093,-362,-245,-373
Tax %,-38%,29%,-18%,13%,36%,-22%,-34%,12%,-3%,-14%,-19%,-67%
Net Profit,33,35,64,219,39,-148,-52,-181,-1057,-312,-198,-124
  └─ Profit from Associates,-1,0,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,-2,-7,-6,-11,-7,0,0,0,0,0,0,0
  └─ Exceptional items AT,-1,-2,10,143,224,42,1,0,-934,5,19,-146
  └─ Profit excl Excep,34,37,55,76,-185,-189,-53,-181,-123,-317,-217,22
  └─ Profit for PE,32,30,50,72,-152,-189,-53,-181,-123,-317,-217,22
  └─ Profit for EPS,31,28,59,208,32,-148,-52,-181,-1057,-312,-198,-124
  └─ Profit Growth %,-88%,-8%,68%,45%,-312%,-25%,72%,-241%,32%,-158%,31%,110%
EPS in Rs,2.85,2.56,5.35,19.00,3.05,-14.15,-5.02,-17.32,-101.14,-29.83,-18.94,-11.82
Dividend Payout %,105%,59%,4%,2%,-0%,-0%,-0%,-0%,-0%,-0%,-0%,-0%
