Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,91929,101122,109312,119683,135220,145452,135979,156521,183341,221113,255734,285874
  └─ Sales Growth %,8.08%,10.00%,8.10%,9.49%,12.98%,7.57%,-6.51%,15.11%,17.13%,20.60%,15.66%,11.79%
Expenses,76245,85637,92691,99572,112354,120899,112519,132207,156175,192355,221308,250464
  └─ Material Cost %,34.00%,34.42%,33.60%,33.05%,34.14%,32.56%,30.65%,31.69%,32.80%,34.53%,36.04%,33.48%
    └─ Raw material cost,31969,35320,36649,40876,46890,46706,41334,51677,63285,75320,92584,97683
    └─ Change in inventory,-713,-515,84,-1315,-731,648,343,-2077,-3157,1021,-411,-1963
  └─ Manufacturing Cost %,28.61%,29.52%,31.47%,30.80%,30.30%,28.20%,27.44%,28.28%,27.44%,29.01%,28.30%,31.43%
  └─ Employee Cost %,12.98%,13.19%,12.68%,12.76%,12.92%,15.90%,18.21%,18.98%,20.30%,18.62%,18.29%,18.26%
  └─ Other Cost %,7.35%,7.56%,7.05%,6.58%,5.73%,6.46%,6.45%,5.52%,4.65%,4.83%,3.91%,4.45%
Operating Profit,15684,15486,16620,20111,22866,24553,23460,24314,27166,28758,34427,35411
OPM %,17%,15%,15%,17%,17%,17%,17%,16%,15%,13%,13%,12%
Other Income,1422,1219,1466,1465,2701,3015,8111,2364,2891,4953,3198,4986
  └─ Exceptional items,812,220,174,-2028,320,-33,5961,814,554,1361,-513,-516
  └─ Other income normal,611,999,1292,3493,2381,3049,2150,1550,2337,3593,3711,5502
Interest,7266,6899,6829,7714,9339,11021,11750,9235,9445,9512,9925,10056
Depreciation,2623,1787,2370,2223,1923,2462,2904,2948,3502,3682,4121,4365
Profit before tax,7217,8020,8887,11639,14305,14086,16918,14495,17109,20517,23579,25976
Tax %,31%,30%,23%,27%,28%,23%,24%,29%,26%,24%,25%,26%
Net Profit,4966,4592,6486,8004,10217,10894,12921,10419,12531,15547,17673,18954
  └─ Profit from Associates,2,-990,-395,-436,-21,72,14,128,-94,-23,-14,-206
  └─ Minority share,-201,-312,-444,-635,-1311,-1345,-1338,-1750,-2060,-2488,-2636,-2870
  └─ Exceptional items AT,512,143,117,-1399,221,-25,-2580,561,390,1021,-380,-381
  └─ Profit excl Excep,4454,4449,6369,9403,9995,10919,15501,9858,12140,14527,18054,19334
  └─ Profit for PE,4273,4147,5932,8658,8712,9571,13896,8202,10145,12202,15361,16407
  └─ Profit for EPS,4765,4281,6041,7370,8905,9549,11583,8669,10471,13059,15037,16084
  └─ Profit Growth %,-4%,-3%,43%,46%,1%,10%,45%,-41%,24%,20%,26%,7%
EPS in Rs,34.17,30.64,43.17,52.59,63.48,68.02,82.47,61.70,74.50,95.00,109.35,116.92
Dividend Payout %,32%,40%,22%,30%,28%,26%,44%,36%,32%,36%,31%,32%
