Metric,Mar 2008,Mar 2009,Mar 2010,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,191,207,158,639,934,769,752,1140,1462,1563,1525,1590
  └─ Sales Growth %,8.00%,8.33%,-23.39%,,46.26%,-17.66%,-2.22%,51.53%,28.28%,6.92%,-2.42%,4.24%
Expenses,154,175,136,509,759,637,623,931,1189,1270,1229,1310
  └─ Material Cost %,42.80%,48.03%,46.67%,40.85%,45.22%,46.15%,45.62%,44.27%,46.79%,45.89%,43.40%,44.82%
    └─ Raw material cost,88,98,69,287,455,337,328,525,744,778,661,638
    └─ Change in inventory,-6,2,5,-26,-33,18,16,-21,-60,-60,1,75
  └─ Manufacturing Cost %,19.77%,18.19%,18.39%,20.06%,18.83%,18.52%,18.61%,17.61%,18.40%,19.29%,18.76%,9.32%
  └─ Employee Cost %,8.86%,8.92%,10.72%,10.46%,10.06%,11.59%,11.49%,10.91%,9.57%,9.61%,10.63%,11.12%
  └─ Other Cost %,9.12%,9.40%,9.93%,8.27%,7.19%,6.56%,7.17%,8.89%,6.57%,6.48%,7.79%,17.13%
Operating Profit,37,32,23,130,175,132,129,209,273,293,296,280
OPM %,19%,15%,14%,20%,19%,17%,17%,18%,19%,19%,19%,18%
Other Income,6,8,7,4,8,19,20,16,12,22,23,16
  └─ Exceptional items,-0.12,0.00,0.00,-8.06,-8.17,0.21,1.96,1.40,0.45,1.30,0.06,0.55
  └─ Other income normal,5.98,7.56,7.13,12.15,15.86,18.57,17.73,14.24,12.04,20.49,22.64,15.61
Interest,4,9,6,13,32,38,32,28,30,42,60,78
Depreciation,18,16,12,46,58,60,65,68,79,83,93,103
Profit before tax,20,14,12,74,93,53,52,129,177,189,166,115
Tax %,29%,28%,12%,18%,29%,21%,11%,29%,28%,29%,26%,14%
Net Profit,14,10,10,61,66,42,46,91,128,135,122,99
  └─ Exceptional items AT,-0,0,0,-6,-6,0,2,1,0,1,0,1
  └─ Profit excl Excep,15,10,10,67,71,42,44,90,128,134,122,98
  └─ Profit for PE,15,10,10,67,71,42,44,90,128,134,122,98
  └─ Profit for EPS,14,10,10,61,66,42,46,91,128,135,122,99
  └─ Profit Growth %,4%,-30%,2%,,6%,-41%,6%,103%,42%,5%,-9%,-19%
EPS in Rs,2.98,2.11,2.16,12.57,13.56,8.68,9.54,18.84,26.49,27.96,25.24,20.44
Dividend Payout %,21%,18%,17%,20%,18%,29%,26%,16%,11%,14%,16%,0%
