Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,1588,1641,1818,2024,2280,2317,2130,3027,3647,3886,4528,5397
  └─ Sales Growth %,17.87%,3.31%,10.81%,11.31%,12.67%,1.61%,-8.06%,42.09%,20.47%,6.56%,16.52%,19.20%
Expenses,1333,1351,1506,1692,1975,2037,1795,2495,3064,3365,4041,4747
  └─ Material Cost %,53%,50%,49%,49%,50%,50%,49%,50%,53%,52%,54%,51%
    └─ Raw material cost,889,830,908,1042,1176,1130,1002,1606,1868,2085,2576,2827
    └─ Change in inventory,-46,-10,-13,-56,-25,31,38,-104,48,-50,-142,-51
  └─ Manufacturing Cost %,5%,4%,4%,6%,6%,6%,6%,6%,5%,6%,7%,0%
  └─ Employee Cost %,13%,14%,15%,16%,15%,16%,16%,14%,13%,14%,15%,15%
  └─ Other Cost %,13%,14%,14%,13%,15%,16%,14%,13%,13%,14%,13%,21%
Operating Profit,256,290,313,332,305,280,336,532,583,521,487,650
OPM %,16%,18%,17%,16%,13%,12%,16%,18%,16%,13%,11%,12%
Other Income,18,6,22,7,3,13,6,21,23,44,-4,3
  └─ Exceptional items,0.90,-0.17,0.04,-0.33,-2.75,5.05,-9.66,-0.16,-16.01,1.05,-13.91,-7.68
  └─ Other income normal,16.83,6.00,21.95,7.74,6.23,7.64,15.17,21.64,39.41,42.77,10.28,10.24
Interest,46,48,30,36,47,39,13,11,17,31,69,113
Depreciation,48,47,59,91,59,76,69,74,78,95,137,182
Profit before tax,180,200,245,212,202,177,260,468,512,439,277,357
Tax %,16%,15%,21%,22%,26%,29%,26%,33%,26%,26%,33%,25%
Net Profit,150,170,193,166,149,125,191,313,377,325,186,268
  └─ Profit from Associates,-0,0,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,-1,-1,-3,-3,-0,25,0,-0,-1,1,-1,-6
  └─ Exceptional items AT,1,-0,0,-0,-2,4,-7,-0,-12,1,-9,-6
  └─ Profit excl Excep,149,170,193,166,151,122,198,313,389,325,195,274
  └─ Profit for PE,148,169,190,163,150,147,199,313,388,326,194,268
  └─ Profit for EPS,149,169,190,163,148,151,191,313,376,326,185,263
  └─ Profit Growth %,144%,14%,13%,-14%,-8%,-2%,35%,58%,24%,-16%,-40%,38%
EPS in Rs,6.70,7.60,8.57,7.34,6.68,6.78,8.62,14.09,16.93,14.69,8.34,11.82
Dividend Payout %,30%,13%,12%,14%,15%,15%,12%,11%,6%,7%,12%,8%
