Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,9347,9824,8263,8049,9138,8273,6922,8167,10332,11486,11745,18901
  └─ Sales Growth %,8%,5%,-16%,-3%,14%,-9%,-16%,18%,26%,11%,2%,61%
Expenses,5723,5796,4939,5336,6283,5316,4009,4596,7050,6104,6524,8837
  └─ Material Cost %,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.45%
    └─ Raw material cost,0,0,0,0,0,0,0,0,0,0,0,86
    └─ Change in inventory,0,0,0,0,0,0,0,0,0,1,0,0
  └─ Manufacturing Cost %,57.99%,54.74%,53.93%,58.76%,62.66%,57.81%,51.24%,48.62%,61.76%,46.44%,46.32%,29.53%
  └─ Employee Cost %,1.57%,1.87%,2.56%,2.67%,2.67%,2.94%,3.42%,3.23%,2.98%,3.17%,3.95%,3.85%
  └─ Other Cost %,1.67%,2.38%,3.27%,4.86%,3.43%,3.51%,3.26%,4.41%,3.49%,3.53%,5.27%,12.92%
Operating Profit,3624,4029,3324,2713,2855,2957,2913,3572,3282,5382,5221,10064
OPM %,39%,41%,40%,34%,31%,36%,42%,44%,32%,47%,44%,53%
Other Income,196,340,221,47,398,376,248,575,674,472,916,923
  └─ Exceptional items,33,226,32,-380,19,81,27,44,234,80,204,-65
  └─ Other income normal,163,114,189,427,379,295,221,531,441,392,712,988
Interest,1137,1498,1685,1456,1192,1051,896,777,844,2053,2269,5816
Depreciation,790,854,969,966,1164,1738,1167,1131,1169,1633,1655,3185
Profit before tax,1892,2017,892,338,897,544,1099,2238,1943,2167,2214,1986
Tax %,27%,28%,30%,75%,24%,6%,25%,22%,24%,20%,10%,-39%
Net Profit,1358,1460,623,85,684,1081,823,1743,1480,1725,1983,2762
  └─ Profit from Associates,-19,0,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,-9,-13,7,-7,11,19,-27,-15,-2,-2,-32,-523
  └─ Exceptional items AT,24,163,20,135,13,73,20,36,176,66,169,-54
  └─ Profit excl Excep,1334,1297,603,-50,672,1008,803,1708,1304,1659,1814,2817
  └─ Profit for PE,1326,1285,609,-46,682,1027,776,1693,1302,1657,1785,2283
  └─ Profit for EPS,1350,1447,629,78,695,1100,795,1729,1478,1723,1951,2239
  └─ Profit Growth %,35%,-3%,-53%,-107%,1596%,51%,-24%,118%,-23%,27%,8%,28%
EPS in Rs,8.23,8.83,3.84,0.48,4.24,6.70,4.84,10.51,8.99,10.47,11.16,12.74
Dividend Payout %,24%,22%,13%,0%,24%,15%,41%,19%,22%,19%,18%,16%
