Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,12103,13772,14910,16463,19564,23099,24775,23455,24855,29002,31724,33653
  └─ Sales Growth %,49.63%,13.78%,8.26%,10.42%,18.83%,18.07%,7.26%,-5.32%,5.97%,16.68%,9.39%,6.08%
Expenses,9524,10579,11469,12691,15612,18249,19497,19060,21148,23176,25173,26807
  └─ Material Cost %,45.49%,44.74%,43.16%,41.02%,44.54%,42.15%,39.97%,43.23%,45.44%,43.46%,41.06%,40.08%
    └─ Raw material cost,5835,6255,6743,7235,9388,9837,10633,9324,11703,13549,13624,13783
    └─ Change in inventory,-329,-93,-309,-483,-676,-102,-730,817,-410,-946,-598,-295
  └─ Manufacturing Cost %,7.41%,7.33%,7.25%,7.39%,7.72%,6.72%,6.86%,7.18%,7.52%,6.79%,7.29%,0.00%
  └─ Employee Cost %,10.76%,11.20%,11.86%,12.95%,13.21%,13.94%,14.27%,14.72%,14.18%,13.53%,14.12%,15.42%
  └─ Other Cost %,15.03%,13.54%,14.66%,15.74%,14.33%,16.20%,17.59%,16.13%,17.95%,16.14%,16.88%,24.15%
Operating Profit,2579,3193,3441,3772,3952,4849,5278,4396,3707,5826,6551,6846
OPM %,21%,23%,23%,23%,20%,21%,21%,19%,15%,20%,21%,20%
Other Income,81,200,115,105,70,166,3195,152,291,366,622,428
  └─ Exceptional items,-16,-5,-6,0,-88,-26,2815,-139,13,-168,34,-65
  └─ Other income normal,97,205,121,105,158,192,381,291,277,534,588,494
Interest,160,257,67,78,263,305,74,49,140,290,457,384
Depreciation,333,392,428,558,668,967,1055,1127,1245,1522,1649,1778
Profit before tax,2168,2744,3061,3241,3091,3743,7344,3373,2612,4380,5066,5112
Tax %,28%,26%,25%,25%,24%,24%,27%,22%,26%,28%,31%,31%
Net Profit,1571,2024,2301,2423,2364,2844,5334,2647,1928,3169,3484,3503
  └─ Minority share,5,2,0,0,0,1,1,1,-0,4,2,2
  └─ Exceptional items AT,-11,-4,-5,0,-66,-20,1925,-109,8,-100,22,-43
  └─ Profit excl Excep,1583,2027,2306,2423,2430,2863,3409,2756,1920,3269,3461,3546
  └─ Profit for PE,1587,2029,2306,2423,2431,2865,3410,2757,1920,3273,3464,3548
  └─ Profit for EPS,1576,2025,2302,2423,2365,2845,5335,2648,1928,3173,3486,3505
  └─ Profit Growth %,35%,28%,14%,5%,0%,18%,19%,-19%,-30%,70%,6%,2%
EPS in Rs,26.98,34.61,39.29,41.36,40.36,48.56,91.05,45.20,32.90,54.15,60.02,60.34
Dividend Payout %,8%,7%,6%,6%,6%,6%,4%,20%,23%,8%,0%,0%
