Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,6075,7828,11094,11289,9871,10325,9936,12070,16165,13001,15322,17490
  └─ Sales Growth %,2.18%,28.86%,41.72%,1.75%,-12.56%,4.60%,-3.76%,21.48%,33.92%,-19.57%,17.85%,14.14%
Expenses,4535,5334,5998,7401,7614,7039,7320,8119,10425,9564,10575,11901
  └─ Material Cost %,-3.37%,-4.71%,-3.94%,0.60%,2.46%,0.79%,-0.52%,3.95%,1.28%,-1.84%,-1.16%,-0.28%
    └─ Change in inventory,-204.66,-368.48,-436.71,67.44,242.92,81.99,-51.43,476.49,206.31,-238.96,-177.02,-48.42
  └─ Manufacturing Cost %,23.36%,27.47%,25.80%,25.86%,31.82%,27.99%,30.54%,23.38%,26.78%,34.19%,32.43%,19.54%
  └─ Employee Cost %,38.29%,30.25%,22.66%,29.60%,32.80%,29.34%,28.57%,23.27%,16.35%,21.46%,20.66%,14.57%
  └─ Other Cost %,16.38%,15.13%,9.53%,9.50%,10.05%,10.05%,15.08%,16.67%,20.08%,19.76%,17.09%,34.21%
Operating Profit,1540,2494,5097,3887,2257,3286,2616,3951,5740,3438,4747,5588
OPM %,25%,32%,46%,34%,23%,32%,26%,33%,36%,26%,31%,32%
Other Income,1434,-412,-1176,713,2125,1568,2531,1544,-872,2118,1766,1887
  └─ Exceptional items,347,-933,-1927,60,-17,-8,248,495,-2219,1064,100,0
  └─ Other income normal,1086,521,751,653,2142,1576,2283,1050,1347,1055,1666,1887
Interest,150,467,588,548,700,1174,1313,984,1012,849,932,1222
Depreciation,441,910,1044,1232,1121,1334,1611,1909,1801,1825,1884,2379
Profit before tax,2383,705,2289,2821,2561,2345,2223,2603,2056,2882,3697,3875
Tax %,34%,90%,-7%,31%,40%,38%,41%,57%,31%,35%,27%,3%
Net Profit,1580,68,2457,1957,1537,1453,1314,1116,1426,1868,2714,3769
  └─ Profit from Associates,0,0,0,0,0,1,0,1,1,0,0,0
  └─ Minority share,0,18,-10,-14,-30,-12,-32,-23,-30,-13,-92,-247
  └─ Exceptional items AT,232,114,-1758,41,-13,-5,156,339,-899,789,74,0
  └─ Profit excl Excep,1348,-46,4215,1915,1550,1458,1158,776,2325,1079,2640,3769
  └─ Profit for PE,1348,-28,4198,1902,1520,1447,1130,760,2276,1071,2550,3522
  └─ Profit for EPS,1580,86,2447,1943,1508,1441,1282,1093,1396,1854,2621,3522
  └─ Profit Growth %,-12%,-102%,14857%,-55%,-20%,-5%,-22%,-33%,199%,-53%,138%,38%
EPS in Rs,9.42,0.51,16.01,12.71,10.87,10.39,9.24,7.88,10.07,13.37,18.90,25.40
Dividend Payout %,30%,588%,46%,35%,42%,68%,27%,19%,35%,22%,16%,15%
