Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,80.86,81.59,67.57,68.44,30.05,26.49,55.03,55.63,71.84,56.74,41.46,52.98
  └─ Sales Growth %,38.55%,0.90%,-17.18%,1.29%,-56.09%,-11.85%,107.74%,1.09%,29.14%,-21.02%,-26.93%,27.79%
Expenses,87.46,90.18,84.03,77.70,36.70,33.27,66.03,59.31,76.95,58.65,55.16,63.74
  └─ Material Cost %,77%,73%,74%,82%,80%,72%,91%,67%,79%,69%,82%,74%
    └─ Raw material cost,61.85,58.28,47.32,56.37,20.89,18.18,48.12,40.58,54.74,35.50,34.66,43.31
    └─ Change in inventory,0.21,1.10,2.78,-0.53,3.19,1.01,1.83,-3.48,1.70,3.58,-0.86,-4.05
  └─ Manufacturing Cost %,7%,8%,10%,12%,13%,13%,5%,14%,8%,9%,9%,0%
  └─ Employee Cost %,11%,9%,9%,9%,13%,18%,10%,12%,9%,13%,24%,20%
  └─ Other Cost %,14%,21%,31%,11%,16%,23%,14%,14%,11%,12%,19%,26%
Operating Profit,-6.60,-8.59,-16.46,-9.26,-6.65,-6.78,-11.00,-3.68,-5.11,-1.91,-13.70,-10.76
OPM %,-8.16%,-10.53%,-24.36%,-13.53%,-22.13%,-25.59%,-19.99%,-6.62%,-7.11%,-3.37%,-33.04%,-20.31%
Other Income,23.69,24.78,38.83,45.08,18.81,27.04,98.51,24.95,24.09,22.36,28.68,26.26
  └─ Exceptional items,-0.09,2.95,15.44,16.30,-3.29,-0.03,71.95,0.89,1.46,-1.10,2.98,0.00
  └─ Other income normal,23.78,21.83,23.39,28.78,22.10,27.07,26.56,24.06,22.63,23.46,25.70,26.26
Interest,11.17,10.30,5.96,1.75,1.24,1.27,2.04,2.48,2.38,2.04,3.69,3.60
Depreciation,3.98,3.30,2.69,2.70,2.57,2.49,3.44,5.02,5.10,4.82,5.14,5.62
Profit before tax,1.94,2.59,13.72,31.37,8.35,16.50,82.03,13.77,11.50,13.59,6.15,6.28
Tax %,151.55%,-637.84%,-6.34%,23.49%,13.77%,17.64%,45.62%,40.60%,-8.43%,16.70%,76.10%,17.83%
Net Profit,-1.00,19.10,31.29,31.49,19.15,13.58,44.60,8.18,12.47,11.33,1.47,5.95
  └─ Profit from Associates,0,0,17,7,12,0,0,0,0,0,0,1
  └─ Exceptional items AT,0,2,13,12,-3,-0,39,1,1,-1,1,0
  └─ Profit excl Excep,-1,17,19,19,22,14,6,8,11,12,1,6
  └─ Profit for PE,-1,17,19,19,22,14,6,8,11,12,1,6
  └─ Profit for EPS,-1,19,31,31,19,14,45,8,12,11,1,6
  └─ Profit Growth %,-107%,1711%,10%,2%,14%,-37%,-58%,34%,46%,8%,-94%,673%
EPS in Rs,-0.66,13.98,22.91,24.87,15.12,10.73,35.22,6.93,10.57,9.60,1.25,4.59
Dividend Payout %,-379.00%,17.88%,10.91%,12.06%,19.83%,27.97%,5.68%,28.85%,18.93%,20.83%,160.54%,0.00%
