Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,12770,14256,17367,15797,14665,15375,15163,16405,16642,20011,22708,27958
  └─ Sales Growth %,13.15%,11.63%,21.83%,-9.04%,-7.17%,4.84%,-1.38%,8.19%,1.44%,20.25%,13.48%,23.12%
Expenses,9146,10564,12865,12649,12104,13020,12596,16187,14921,16211,17430,19142
  └─ Material Cost %,32.55%,30.39%,28.80%,33.39%,33.73%,35.32%,35.36%,39.51%,40.74%,33.20%,30.13%,26.21%
    └─ Raw material cost,4303,4778,5339,5112,5151,5422,5847,6680,6626,7101,7100,7489
    └─ Change in inventory,-146,-446,-338,163,-204,9,-485,-198,154,-457,-258,-162
  └─ Manufacturing Cost %,9.12%,10.41%,12.56%,12.49%,11.35%,11.89%,12.22%,11.77%,11.42%,11.16%,10.84%,0.00%
  └─ Employee Cost %,13.68%,15.02%,16.41%,18.14%,18.89%,19.43%,18.64%,18.22%,18.55%,17.46%,17.46%,16.36%
  └─ Other Cost %,16.26%,18.29%,16.32%,16.06%,18.57%,18.05%,16.85%,29.16%,18.95%,19.19%,18.33%,25.90%
Operating Profit,3624,3691,4502,3148,2561,2355,2567,219,1721,3800,5278,8816
OPM %,28%,26%,26%,20%,17%,15%,17%,1%,10%,19%,23%,32%
Other Income,235,184,106,-1310,91,-134,138,210,151,131,202,-133
  └─ Exceptional items,-4,10,-8,-1401,-313,-645,54,33,33,31,45,-558
  └─ Other income normal,239,174,114,91,405,511,84,177,118,100,156,424
Interest,10,59,153,204,302,363,141,143,274,312,295,434
Depreciation,435,487,912,1086,846,970,887,1659,881,1197,1169,1376
Profit before tax,3415,3329,3543,547,1503,887,1676,-1372,716,2422,4015,6873
Tax %,28%,32%,28%,53%,59%,130%,27%,10%,38%,20%,18%,22%
Net Profit,2444,2270,2565,258,615,-270,1228,-1528,448,1936,3306,5355
  └─ Profit from Associates,0,0,0,0,0,0,0,-19,0,0,0,0
  └─ Minority share,-41,-9,-7,-7,-9,0,-11,0,-18,-21,-25,-23
  └─ Exceptional items AT,-3,7,-6,-30,-123,201,40,33,20,23,34,-434
  └─ Profit excl Excep,2447,2263,2570,289,739,-471,1188,-1561,427,1913,3272,5789
  └─ Profit for PE,2406,2254,2563,281,728,-470,1177,-1561,410,1892,3248,5765
  └─ Profit for EPS,2403,2261,2557,251,607,-269,1217,-1528,430,1914,3282,5333
  └─ Profit Growth %,30%,-6%,14%,-89%,159%,-165%,351%,-233%,126%,361%,72%,78%
EPS in Rs,53.47,50.17,56.63,5.56,13.40,-5.95,26.81,-33.62,9.45,42.01,71.88,116.65
Dividend Payout %,14%,15%,13%,90%,37%,-101%,24%,-12%,42%,19%,17%,15%
