Metric,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2024,Mar 2025,Mar 2026
Sales,693,860,1521,2004,2563,3153,2778,2235,1131,343,1115,1910
  └─ Sales Growth %,31%,24%,77%,32%,28%,23%,-12%,-20%,-49%,,225%,71%
Expenses,604,743,1335,1781,2331,2871,2715,2242,1778,301,1049,1686
  └─ Material Cost %,83%,82%,84%,85%,87%,87%,94%,94%,122%,73%,83%,80%
    └─ Raw material cost,638,753,1318,2002,2399,3128,2487,1823,1056,336,939,1600
    └─ Change in inventory,-63,-46,-47,-306,-175,-372,122,276,327,-86,-9,-70
  └─ Manufacturing Cost %,2%,2%,2%,2%,2%,1%,1%,1%,1%,7%,6%,0%
  └─ Employee Cost %,1%,1%,1%,1%,1%,1%,1%,1%,2%,2%,1%,1%
  └─ Other Cost %,1%,1%,2%,1%,1%,1%,1%,4%,32%,5%,3%,7%
Operating Profit,90,117,185,224,232,282,63,-8,-647,43,67,224
OPM %,13%,14%,12%,11%,9%,9%,2%,-0%,-57%,12%,6%,12%
Other Income,2,1,1,3,15,8,-15,15,125,0,1,8
  └─ Exceptional items,0.00,0.00,-0.01,-0.07,-0.01,-0.01,-30.01,-0.11,113.97,-0.30,0.00,0.00
  └─ Other income normal,1.69,1.32,1.44,3.45,14.92,7.76,15.37,14.69,10.69,0.75,0.56,8.00
Interest,22,24,27,53,92,123,177,235,191,7,13,39
Depreciation,5,7,20,25,34,36,51,58,94,20,20,31
Profit before tax,64,87,140,149,121,131,-179,-286,-808,17,34,162
Tax %,12%,29%,21%,16%,14%,15%,3%,-5%,-2%,-1%,-0%,2%
Net Profit,56,62,110,126,104,111,-184,-273,-805,17,34,158
  └─ Profit from Associates,0,0,0,0,0,0,0,-2,-10,0,0,0
  └─ Exceptional items AT,0,0,-0,-0,-0,-0,-29,-0,114,-0,0,0
  └─ Profit excl Excep,56,62,110,126,104,111,-155,-273,-919,17,34,158
  └─ Profit for PE,56,62,110,126,104,111,-155,-273,-919,17,34,158
  └─ Profit for EPS,56,62,110,126,104,111,-184,-273,-805,17,34,158
  └─ Profit Growth %,24%,10%,78%,14%,-17%,7%,-240%,-76%,-237%,,99%,358%
EPS in Rs,,,2.23,2.53,2.10,2.05,-3.42,-4.79,-2.98,0.32,0.65,3.00
Dividend Payout %,4%,9%,10%,12%,4%,0%,0%,0%,0%,0%,0%,0%
