Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,11668,5558,6085,6621,6826,6743,13954,27717,28382,28601,30123,32493
  └─ Sales Growth %,7.77%,-52.36%,9.47%,8.82%,3.10%,-1.22%,106.94%,98.63%,2.40%,0.77%,5.32%,7.87%
Expenses,6664,3070,3260,3464,3714,3185,6775,12816,18713,14044,9473,14680
  └─ Material Cost %,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.03%
    └─ Raw material cost,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.80,9.30
  └─ Manufacturing Cost %,43.73%,42.86%,41.46%,40.60%,42.33%,38.82%,42.12%,41.90%,42.07%,43.88%,42.78%,36.92%
  └─ Employee Cost %,3.43%,4.64%,4.51%,4.40%,4.27%,4.35%,3.67%,2.79%,2.73%,2.74%,2.79%,2.70%
  └─ Other Cost %,9.96%,7.74%,7.60%,7.32%,7.81%,4.07%,2.75%,1.56%,21.13%,2.49%,-14.14%,5.53%
Operating Profit,5004,2488,2825,3157,3112,3558,7179,14901,9669,14557,20650,17813
OPM %,43%,45%,46%,48%,46%,53%,51%,54%,34%,51%,69%,55%
Other Income,522,1679,1960,1599,1559,1846,1262,458,85,1490,764,477
  └─ Exceptional items,339,365,579,-113,345,322,209,274,-226,285,338,0
  └─ Other income normal,184,1314,1380,1712,1214,1524,1053,184,311,1205,425,477
Interest,290,33,39,46,53,335,836,1603,1670,1864,1858,1552
Depreciation,2185,1155,1166,1180,1066,1282,2848,5325,5324,6060,6402,7141
Profit before tax,3052,2979,3580,3529,3553,3788,4757,8431,2759,8122,13154,9598
Tax %,35%,25%,23%,29%,30%,13%,21%,24%,26%,26%,24%,26%
Net Profit,1992,2247,2747,2494,2494,3299,3779,6373,2040,6036,9932,7145
  └─ Exceptional items AT,221,275,409,-78,240,273,166,207,-60,212,256,0
  └─ Profit excl Excep,1771,1972,2338,2572,2254,3026,3613,6166,2100,5825,9676,7145
  └─ Profit for PE,1771,1972,2338,2572,2254,3026,3613,6166,2100,5825,9676,7145
  └─ Profit for EPS,1992,2247,2747,2494,2494,3299,3779,6373,2040,6036,9932,7145
  └─ Profit Growth %,26%,11%,19%,10%,-12%,34%,19%,71%,-66%,177%,66%,-26%
EPS in Rs,10.52,11.85,14.85,13.48,13.48,17.83,14.02,23.65,7.57,22.40,37.65,27.08
Dividend Payout %,105%,25%,108%,104%,111%,59%,143%,47%,0%,0%,0%,52%
