Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue,3864,4465,3582,4322,2821,2880,2082,1556,1699,1988,1879,2069
  └─ Sales Growth %,7.29%,15.56%,-19.77%,20.64%,-34.72%,2.09%,-27.72%,-25.28%,9.23%,16.98%,-5.48%,10.10%
Interest,2173,2599,2380,2144,1803,1451,1147,943,642,571,535,416
Expenses,1010,1509,1850,1714,1962,1463,2961,2108,986,715,694,1097
  └─ Material Cost %,1.37%,0.77%,1.06%,0.53%,2.23%,1.76%,2.48%,1.68%,0.27%,0.18%,0.11%,0.12%
    └─ Raw material cost,52.99,34.58,37.88,22.95,62.99,50.63,51.71,26.08,4.66,3.48,2.15,2.39
  └─ Manufacturing Cost %,1.17%,1.15%,1.50%,2.81%,8.11%,11.79%,5.33%,14.14%,8.72%,7.74%,8.94%,0.00%
  └─ Employee Cost %,5.08%,5.22%,7.08%,6.84%,10.41%,11.33%,14.09%,20.02%,17.91%,15.87%,16.66%,17.16%
  └─ Other Cost %,18.51%,26.66%,42.01%,29.48%,48.80%,25.92%,120.33%,99.69%,31.08%,12.17%,11.20%,35.76%
Financing Profit,681,357,-647,463,-944,-34,-2026,-1496,72,702,650,555
Financing Margin %,18%,8%,-18%,11%,-33%,-1%,-97%,-96%,4%,35%,35%,27%
Other Income,82,168,99,38,311,21,14,39,28,130,182,55
  └─ Exceptional items,29,103,20,20,188,3,2,-1,-1,4,-3,-11
  └─ Other income normal,53,65,79,18,123,18,12,40,29,126,185,65
Depreciation,-11,24,61,63,63,81,72,66,74,81,83,86
Profit before tax,775,501,-609,439,-696,-94,-2085,-1523,26,751,749,524
Tax %,28%,24%,-47%,5%,-32%,137%,-8%,16%,559%,68%,53%,17%
Net Profit,575,394,-308,418,-476,-223,-1912,-1761,-120,241,349,435
  └─ Profit from Associates,16,16,16,2,0,0,0,0,0,0,0,0
  └─ Minority share,-37,-31,-69,-35,-13,-7,-30,-70,-88,-137,-178,-254
  └─ Exceptional items AT,21,53,18,18,188,0,2,-1,5,1,-1,-9
  └─ Profit excl Excep,553,342,-326,400,-664,-224,-1914,-1760,-124,240,350,444
  └─ Profit for PE,517,314,-396,366,-677,-231,-1944,-1830,-212,103,172,185
  └─ Profit for EPS,537,363,-378,383,-489,-230,-1942,-1831,-208,104,171,181
  └─ Profit Growth %,-9%,-39%,-226%,193%,-285%,66%,-742%,6%,88%,148%,67%,8%
EPS in Rs,3.23,2.18,-2.27,2.26,-2.88,-1.36,-10.24,-8.71,-0.95,0.47,0.63,0.67
Dividend Payout %,46%,46%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
