Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue,177,49,48,96,52,67,55,57,651,184,204,159
  └─ Sales Growth %,4.06%,-72.57%,-1.28%,100.04%,-45.37%,27.54%,-17.87%,3.70%,1043.11%,-71.75%,11.13%,-22.11%
Interest,7,9,9,8,8,10,11,14,11,24,21,20
Expenses,169,29,33,30,32,40,50,60,70,74,68,69
  └─ Material Cost %,65.29%,5.50%,7.34%,-2.26%,-0.55%,2.44%,-23.61%,0.00%,0.78%,12.85%,12.42%,5.04%
    └─ Raw material cost,42.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.75,1.50,3.38,8.02
    └─ Change in inventory,72.83,2.67,3.52,-2.17,-0.29,1.63,-12.96,0.00,3.33,22.12,21.99,0.00
  └─ Manufacturing Cost %,3.23%,4.22%,7.47%,4.13%,4.81%,5.76%,26.96%,3.20%,0.41%,1.75%,1.68%,0.00%
  └─ Employee Cost %,9.83%,18.18%,24.23%,13.33%,28.63%,23.07%,28.86%,26.55%,3.01%,11.49%,12.02%,20.12%
  └─ Other Cost %,17.05%,32.63%,29.84%,16.49%,27.69%,27.83%,58.99%,75.11%,6.61%,14.38%,7.37%,18.44%
Financing Profit,1,11,6,58,12,17,-6,-17,569,86,115,70
Financing Margin %,1%,22%,12%,60%,23%,26%,-10%,-30%,87%,47%,56%,44%
Other Income,1,0,1,0,40,36,16,36,8,1,0,1
  └─ Exceptional items,0.00,0.00,0.00,0.00,-0.01,0.02,-0.02,-0.07,0.02,-0.25,0.00,0.00
  └─ Other income normal,0.88,0.37,1.12,0.32,39.64,35.67,16.23,35.63,8.27,1.50,0.21,0.55
Depreciation,3,1,1,1,3,3,3,3,4,5,4,5
Profit before tax,-1,10,6,57,49,50,7,15,573,83,111,65
Tax %,778%,-14%,15%,11%,7%,10%,60%,20%,31%,25%,19%,26%
Net Profit,23,37,39,95,45,45,3,12,396,62,90,48
  └─ Profit from Associates,27.68,25.85,33.73,44.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Minority share,-0.26,-0.01,-0.83,-0.72,2.53,0.11,0.00,0.00,0.00,-1.94,-1.66,-1.04
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,-0.01,0.01,-0.01,-0.06,0.01,-0.18,0.00,0.00
  └─ Profit excl Excep,22.59,37.20,38.91,94.73,45.33,45.18,2.99,12.16,395.83,62.26,90.17,47.87
  └─ Profit for PE,22.33,37.19,38.08,94.01,47.86,45.29,2.99,12.16,395.83,60.31,88.51,46.83
  └─ Profit for EPS,22.33,37.19,38.08,94.01,47.85,45.30,2.98,12.10,395.84,60.14,88.51,46.83
  └─ Profit Growth %,120.00%,66.55%,2.39%,146.88%,-49.09%,-5.37%,-93.40%,306.69%,3155.18%,-84.76%,46.75%,-47.09%
EPS in Rs,8.56,14.25,14.62,36.08,16.82,15.92,1.05,4.25,139.14,21.14,31.11,16.46
Dividend Payout %,4%,2%,3%,1%,3%,3%,48%,12%,1%,5%,3%,6%
