Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,1017,1192,1252,1410,1785,1714,619,1290,2082,2245,2178,1858
  └─ Sales Growth %,7.99%,17.12%,5.04%,12.63%,26.61%,-3.94%,-63.92%,108.47%,61.48%,7.81%,-2.96%,-14.70%
Expenses,938,1082,1117,1214,1558,1418,683,1143,1765,2047,2090,2099
  └─ Material Cost %,56%,56%,54%,49%,49%,46%,57%,48%,47%,46%,53%,64%
    └─ Raw material cost,620,718,671,709,1048,720,200,756,1038,1270,973,1007
    └─ Change in inventory,-48,-55,5,-23,-170,64,153,-136,-53,-245,175,178
  └─ Manufacturing Cost %,4%,4%,4%,6%,7%,8%,12%,10%,8%,10%,11%,0%
  └─ Employee Cost %,11%,11%,11%,11%,11%,12%,22%,15%,11%,12%,10%,12%
  └─ Other Cost %,21%,20%,20%,20%,19%,16%,19%,16%,18%,24%,22%,37%
Operating Profit,79,110,134,196,227,296,-64,147,317,198,88,-241
OPM %,8%,9%,11%,14%,13%,17%,-10%,11%,15%,9%,4%,-13%
Other Income,7,3,7,9,8,-36,48,36,-16,37,19,101
  └─ Exceptional items,4,0,-0,-0,0,-48,10,1,-30,28,10,78
  └─ Other income normal,2,2,8,9,8,12,38,35,14,10,9,22
Interest,3,3,3,2,4,25,31,26,31,59,79,70
Depreciation,18,14,14,13,17,87,78,70,74,99,119,127
Profit before tax,65,95,126,190,215,148,-125,86,197,77,-91,-338
Tax %,29%,30%,32%,33%,32%,25%,-22%,22%,22%,29%,-25%,-0%
Net Profit,47,66,85,127,145,112,-97,67,152,54,-69,-338
  └─ Exceptional items AT,3,0,-0,-0,0,-35,10,1,-22,20,10,77
  └─ Profit excl Excep,44,66,85,127,145,147,-108,66,174,35,-78,-416
  └─ Profit for PE,44,66,85,127,145,147,-108,66,174,35,-78,-416
  └─ Profit for EPS,47,66,85,127,145,112,-97,67,152,54,-69,-338
  └─ Profit Growth %,-6%,52%,29%,49%,15%,1%,-173%,161%,163%,-80%,-326%,-431%
EPS in Rs,3.30,4.70,6.03,8.97,10.28,7.91,-6.90,4.73,10.75,3.83,-4.84,-23.79
Dividend Payout %,45%,43%,40%,33%,31%,40%,0%,53%,42%,52%,0%,0%
