Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,142,155,164,302,403,292,376,397,349,335,468,525
  └─ Sales Growth %,1.88%,9.21%,5.96%,84.15%,33.57%,-27.70%,28.79%,5.76%,-12.22%,-3.90%,39.48%,12.39%
Expenses,126,134,152,209,248,225,293,335,330,307,352,426
  └─ Material Cost %,44.42%,41.29%,41.65%,26.42%,22.87%,27.09%,35.77%,38.54%,44.02%,38.82%,31.53%,36.53%
    └─ Raw material cost,61,64,82,85,105,106,163,147,131,104,179,192
    └─ Change in inventory,2,-1,-14,-5,-13,-27,-29,6,23,26,-31,-0
  └─ Manufacturing Cost %,14.20%,13.76%,16.47%,12.31%,11.12%,13.95%,13.72%,16.67%,17.90%,20.98%,18.63%,0.00%
  └─ Employee Cost %,17.16%,18.14%,18.84%,13.19%,13.18%,17.15%,15.50%,15.99%,16.75%,17.61%,14.01%,15.72%
  └─ Other Cost %,12.97%,13.41%,15.69%,17.27%,14.19%,19.07%,12.97%,13.10%,16.02%,14.17%,11.13%,28.75%
Operating Profit,16,21,12,93,156,66,83,62,18,28,115,100
OPM %,11%,13%,7%,31%,39%,23%,22%,16%,5%,8%,25%,19%
Other Income,0,1,3,9,6,12,8,8,-20,4,7,29
  └─ Exceptional items,-0.05,-0.12,-0.09,0.80,-6.43,1.89,-0.16,-0.03,-28.79,-7.75,-4.96,6.88
  └─ Other income normal,0.07,0.84,2.78,8.09,12.34,10.27,8.25,8.14,8.60,11.81,11.82,22.38
Interest,4,6,10,14,21,20,19,18,21,17,15,12
Depreciation,9,8,10,12,12,15,20,26,28,25,24,22
Profit before tax,3,7,-6,76,129,43,52,27,-51,-10,83,96
Tax %,67%,61%,49%,28%,8%,-37%,18%,44%,4%,143%,8%,27%
Net Profit,1,2,-9,46,117,60,43,15,-53,-24,76,70
  └─ Profit from Associates,-0,-1,-0,-8,-0,0,0,0,0,0,0,0
  └─ Minority share,-0,-3,-3,-13,-0,0,3,0,2,1,0,2
  └─ Exceptional items AT,-0,-0,-0,1,-5,2,-0,-0,-27,-6,-4,5
  └─ Profit excl Excep,1,2,-9,46,122,58,43,15,-26,-18,81,65
  └─ Profit for PE,0,-1,-11,33,122,58,46,15,-25,-17,81,67
  └─ Profit for EPS,0,-1,-11,34,117,60,46,15,-51,-23,77,72
  └─ Profit Growth %,-93%,-326%,-956%,392%,267%,-53%,-21%,-66%,-262%,32%,580%,-18%
EPS in Rs,0.17,-0.41,-4.14,12.21,42.71,20.23,15.46,5.25,-17.36,-7.84,26.12,24.39
Dividend Payout %,249%,-51%,-5%,2%,1%,24%,16%,23%,-7%,-16%,9%,15%
