Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue,13319,20402,22324,25131,29831,33474,32820,33741,42151,56237,65669,69781
  └─ Sales Growth %,11.12%,53.18%,9.42%,12.57%,18.70%,12.21%,-1.95%,2.81%,24.93%,33.42%,16.77%,6.26%
Interest,6966,11123,11458,12467,15187,15901,12967,11554,14411,22567,28275,29620
Expenses,9718,11541,14832,16805,19758,22578,29812,30699,33485,47052,48891,52319
  └─ Manufacturing Cost %,2%,2%,2%,2%,2%,2%,2%,2%,3%,3%,3%,0%
  └─ Employee Cost %,18%,19%,18%,17%,16%,17%,18%,21%,20%,18%,18%,19%
  └─ Other Cost %,53%,36%,47%,48%,48%,49%,71%,67%,56%,63%,54%,56%
Financing Profit,-3366,-2263,-3965,-4141,-5114,-5005,-9958,-8512,-5746,-13382,-11496,-12158
Financing Margin %,-25%,-11%,-18%,-16%,-17%,-15%,-30%,-25%,-14%,-24%,-18%,-17%
Other Income,8152,7631,11660,13682,16148,16892,23588,24941,25991,38037,41426,38150
  └─ Exceptional items,15,5,14,47,22,29,39,26,11,7,46,368
  └─ Other income normal,8137,7626,11646,13635,16126,16862,23549,24915,25980,38030,41380,37782
Depreciation,237,345,362,383,458,465,461,480,599,792,941,0
Profit before tax,4550,5024,7332,9158,10576,11422,13168,15948,19646,23863,28989,25993
Tax %,33%,32%,32%,33%,33%,25%,25%,25%,25%,25%,24%,26%
Net Profit,3105,3524,5019,6258,7204,8593,9990,12089,14925,18213,22126,19288
  └─ Profit from Associates,40,93,70,111,84,-14,87,158,145,236,180,107
  └─ Minority share,-60,-65,-79,-57,0,0,0,0,0,0,0,0
  └─ Exceptional items AT,10,3,9,32,15,22,28,20,8,5,34,271
  └─ Profit excl Excep,3095,3521,5010,6226,7190,8572,9962,12070,14917,18208,22092,19016
  └─ Profit for PE,3035,3456,4931,6170,7190,8572,9962,12070,14917,18208,22092,19016
  └─ Profit for EPS,3045,3459,4940,6201,7204,8593,9990,12089,14925,18213,22126,19288
  └─ Profit Growth %,23%,14%,43%,25%,17%,19%,16%,21%,24%,22%,21%,-14%
EPS in Rs,3.94,3.77,5.37,6.51,7.55,8.98,10.08,12.18,15.03,18.32,22.26,19.39
Dividend Payout %,2%,3%,2%,2%,2%,0%,2%,2%,2%,2%,2%,3%
