Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,2364,3025,3069,3423,3652,3081,1988,3240,5029,6992,8072,9057
  └─ Sales Growth %,16.92%,27.96%,1.47%,11.52%,6.70%,-15.66%,-35.46%,62.98%,55.20%,39.04%,15.44%,12.21%
Expenses,2217,2751,2801,3155,3378,2820,1964,3190,4716,6096,6973,7574
  └─ Material Cost %,69%,72%,72%,75%,76%,72%,75%,81%,78%,73%,74%,71%
    └─ Raw material cost,1647,2238,2131,2609,2815,2140,1520,2581,3928,5232,5959,6427
    └─ Change in inventory,-6,-65,72,-51,-34,83,-27,38,-8,-107,-12,-23
  └─ Manufacturing Cost %,6%,5%,5%,5%,4%,5%,5%,4%,4%,4%,3%,0%
  └─ Employee Cost %,12%,10%,11%,11%,11%,13%,18%,11%,8%,8%,7%,8%
  └─ Other Cost %,7%,4%,3%,1%,1%,1%,0%,2%,3%,2%,2%,5%
Operating Profit,147,274,268,268,275,261,24,50,313,897,1099,1483
OPM %,6%,9%,9%,8%,8%,8%,1%,2%,6%,13%,14%,16%
Other Income,66,71,86,69,82,3,2,52,268,37,446,322
  └─ Exceptional items,0,0,1,2,0,-39,-22,1,207,-1,389,211
  └─ Other income normal,66,71,85,66,82,42,24,51,61,39,57,111
Interest,7,5,6,7,15,28,28,41,68,62,26,3
Depreciation,81,92,113,129,151,195,174,191,241,267,280,286
Profit before tax,125,249,235,201,190,42,-176,-130,272,605,1238,1516
Tax %,19%,28%,23%,27%,25%,-20%,-30%,-30%,51%,36%,35%,20%
Net Profit,102,179,180,147,143,50,-124,-91,134,388,801,1212
  └─ Minority share,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
  └─ Exceptional items AT,0,0,1,2,0,-31,-22,1,102,-1,250,155
  └─ Profit excl Excep,102,179,179,145,143,81,-101,-92,32,389,551,1057
  └─ Profit for PE,101,179,179,145,143,81,-101,-92,32,389,550,1057
  └─ Profit for EPS,102,179,180,147,143,50,-124,-91,134,388,801,1212
  └─ Profit Growth %,36%,76%,0%,-19%,-1%,-44%,-226%,9%,135%,1122%,42%,92%
EPS in Rs,77.06,135.77,136.68,111.66,108.78,38.08,-93.83,-69.12,101.42,294.54,607.71,919.55
Dividend Payout %,6%,7%,7%,9%,9%,26%,-5%,-14%,10%,7%,7%,5%
