Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,288,337,441,839,1159,633,676,1294,1962,3150,3993,8116
  └─ Sales Growth %,39%,17%,31%,90%,38%,-45%,7%,91%,52%,61%,27%,103%
Expenses,291,315,375,683,983,484,534,1149,1787,2898,3676,7765
  └─ Material Cost %,77%,69%,62%,34%,17%,0%,0%,0%,0%,0%,0%,0%
    └─ Raw material cost,226.28,243.69,258.55,290.07,212.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00
    └─ Change in inventory,-3.65,-11.50,14.36,-2.19,-9.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Manufacturing Cost %,2%,2%,1%,22%,35%,64%,66%,80%,84%,87%,87%,0%
  └─ Employee Cost %,7%,16%,13%,8%,7%,9%,9%,6%,6%,4%,4%,2%
  └─ Other Cost %,14%,6%,9%,16%,26%,4%,4%,2%,2%,1%,1%,94%
Operating Profit,-2,22,67,156,176,149,142,145,175,252,316,351
OPM %,-1%,7%,15%,19%,15%,23%,21%,11%,9%,8%,8%,4%
Other Income,7,5,16,31,66,73,19,18,71,25,71,86
  └─ Exceptional items,-0,0,0,0,48,8,0,-0,15,0,-7,-3
  └─ Other income normal,7,5,16,31,18,64,19,18,56,25,78,89
Interest,1,1,4,6,6,4,4,2,2,3,9,19
Depreciation,13,18,22,66,82,87,75,63,62,67,70,77
Profit before tax,-10,9,56,115,153,130,82,98,182,208,308,341
Tax %,-0%,-1%,23%,23%,18%,17%,14%,15%,25%,25%,23%,14%
Net Profit,-11,9,44,88,126,108,70,84,136,156,236,295
  └─ Profit from Associates,-1,0,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,1,1,1,0,1,-0,2,3,3,2,-11,-16
  └─ Exceptional items AT,-0,0,0,0,39,7,0,-0,11,0,-5,-3
  └─ Profit excl Excep,-10,9,44,88,87,101,70,84,125,156,241,298
  └─ Profit for PE,-10,9,44,88,88,101,72,87,129,158,231,282
  └─ Profit for EPS,-10,9,44,88,127,108,72,87,140,158,225,279
  └─ Profit Growth %,62%,194%,376%,100%,-0%,15%,-28%,20%,49%,23%,46%,22%
EPS in Rs,-0.05,0.04,0.16,0.32,0.38,0.32,0.22,0.26,0.42,0.45,0.65,0.80
Dividend Payout %,0%,0%,0%,3%,0%,6%,9%,15%,10%,9%,0%,0%
