Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,2385,1848,1924,2662,4430,1895,1193,2001,2674,1688,1605,1460
  └─ Sales Growth %,,-22.52%,4.12%,38.40%,66.39%,-57.23%,-37.01%,67.66%,33.63%,-36.85%,-4.92%,-9.04%
Expenses,2132,1660,1647,2077,2722,1566,1167,1850,2708,1737,1632,1516
  └─ Material Cost %,45%,52%,54%,44%,32%,57%,50%,68%,77%,77%,74%,77%
    └─ Raw material cost,1464,1113,1120,1133,1398,1072,547,1176,1324,1183,1174,1042
    └─ Change in inventory,-400,-152,-87,51,2,5,48,176,742,116,11,79
  └─ Manufacturing Cost %,33%,23%,19%,25%,22%,12%,32%,10%,8%,12%,13%,0%
  └─ Employee Cost %,4%,6%,5%,3%,2%,5%,5%,3%,3%,4%,4%,4%
  └─ Other Cost %,8%,9%,9%,5%,5%,9%,11%,12%,13%,10%,11%,23%
Operating Profit,253,187,276,585,1708,328,26,151,-35,-49,-26,-56
OPM %,11%,10%,14%,22%,39%,17%,2%,8%,-1%,-3%,-2%,-4%
Other Income,58,46,27,-105,45,49,89,-129,102,4057,680,134
  └─ Exceptional items,16,4,-46,-157,8,-2,57,-234,3,3956,565,-1
  └─ Other income normal,42,42,73,52,37,51,32,105,100,101,114,135
Interest,232,290,368,413,489,554,588,524,523,326,19,13
Depreciation,47,34,32,30,30,33,34,33,33,31,33,33
Profit before tax,31,-90,-97,38,1234,-209,-507,-534,-489,3650,601,31
Tax %,34%,1%,30%,7%,0%,-257%,-7%,-14%,6%,19%,18%,14%
Net Profit,20,-91,-127,35,1228,328,-469,-460,-517,2949,490,27
  └─ Profit from Associates,-0.18,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Minority share,0.02,-0.10,0.00,0.00,13.51,0.02,0.01,0.00,0.01,0.00,0.00,0.00
  └─ Exceptional items AT,10.69,4.42,-31.91,-156.81,8.30,-0.50,57.09,-234.29,2.86,3245.43,461.10,-1.00
  └─ Profit excl Excep,9.64,-95.41,-94.61,191.99,1219.91,328.31,-526.22,-226.03,-519.57,-296.80,29.06,27.92
  └─ Profit for PE,9.66,-95.51,-94.61,191.99,1233.42,328.33,-526.21,-226.03,-519.56,-296.80,29.06,27.92
  └─ Profit for EPS,20.35,-91.09,-126.52,35.18,1241.72,327.83,-469.12,-460.32,-516.70,2948.63,490.16,26.92
  └─ Profit Growth %,,-1088.72%,0.94%,302.93%,542.44%,-73.38%,-260.27%,57.05%,-129.86%,42.87%,109.79%,-3.92%
EPS in Rs,0.99,-4.41,-6.13,1.70,60.12,15.87,-22.71,-22.29,-25.02,142.77,23.73,1.30
Dividend Payout %,81%,-11%,-11%,59%,2%,1%,0%,0%,0%,1%,5%,31%
