Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,470,529,659,794,522,429,425,481,610,663,720,799
  └─ Sales Growth %,28.18%,12.56%,24.68%,20.51%,-34.29%,-17.75%,-0.97%,13.10%,26.91%,8.56%,8.61%,10.99%
Expenses,368,404,496,602,554,452,371,419,513,552,584,654
  └─ Material Cost %,33.13%,28.85%,32.83%,32.25%,34.62%,37.22%,36.95%,35.94%,36.16%,34.13%,31.82%,32.13%
    └─ Raw material cost,180,180,223,246,225,155,109,149,234,226,230,275
    └─ Change in inventory,-24,-28,-7,10,-44,5,49,24,-14,0,-1,-19
  └─ Manufacturing Cost %,1.22%,10.83%,7.03%,9.74%,10.28%,11.72%,8.99%,9.77%,3.78%,3.51%,3.51%,0.00%
  └─ Employee Cost %,17.33%,17.82%,17.83%,17.44%,28.95%,29.34%,23.35%,24.44%,22.39%,22.72%,24.27%,24.21%
  └─ Other Cost %,26.56%,18.83%,17.48%,16.40%,32.33%,26.93%,17.96%,16.94%,21.78%,22.99%,21.60%,25.52%
Operating Profit,102,125,164,192,-32,-22,54,62,97,110,135,145
OPM %,22%,24%,25%,24%,-6%,-5%,13%,13%,16%,17%,19%,18%
Other Income,2,3,3,12,-12,-1,20,12,48,9,13,13
  └─ Exceptional items,-0.01,2.08,0.45,0.28,-19.74,-8.61,1.17,-0.13,35.76,2.46,2.98,-3.26
  └─ Other income normal,1.84,1.33,2.29,11.97,7.69,7.88,18.52,12.02,12.02,6.95,9.72,16.30
Interest,28,30,35,24,27,35,32,27,21,15,13,14
Depreciation,23,26,26,19,24,41,42,42,46,46,42,45
Profit before tax,54,73,105,161,-95,-99,-0,5,78,58,93,99
Tax %,36%,32%,41%,33%,-30%,13%,32350%,-76%,26%,12%,35%,26%
Net Profit,33,47,61,107,-67,-111,-6,8,58,51,60,73
  └─ Profit from Associates,-1,-3,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,-6,0,0,0,0,0,0,3,0,5,3,3
  └─ Exceptional items AT,-0,1,0,0,-18,-8,-11,0,22,1,2,-2
  └─ Profit excl Excep,33,45,61,107,-49,-104,5,8,35,50,58,76
  └─ Profit for PE,27,45,61,107,-49,-104,5,11,35,55,62,78
  └─ Profit for EPS,27,47,61,107,-67,-111,-6,11,58,57,64,76
  └─ Profit Growth %,-36%,68%,35%,75%,-146%,-111%,104%,138%,223%,57%,11%,27%
EPS in Rs,1557.42,2308.87,20.53,30.62,-19.13,-31.87,-1.86,3.19,16.38,16.08,18.03,21.53
Dividend Payout %,0%,0%,128%,5%,0%,0%,0%,0%,18%,19%,22%,19%
