Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,605,940,1203,1431,1590,1563,1641,1840,2752,2896,3277,3825
  └─ Sales Growth %,11.96%,55.33%,28.00%,18.97%,11.10%,-1.70%,4.99%,12.17%,49.55%,5.21%,13.16%,16.72%
Expenses,508,784,999,1194,1357,1344,1404,1580,2439,2572,2944,3428
  └─ Material Cost %,62%,60%,57%,56%,58%,59%,58%,59%,59%,59%,57%,56%
    └─ Raw material cost,376,559,682,795,941,909,968,1084,1619,1686,1878,2211
    └─ Change in inventory,-3,4,8,6,-26,6,-13,-6,-2,12,-17,-59
  └─ Manufacturing Cost %,4%,4%,3%,3%,3%,3%,3%,3%,3%,3%,3%,0%
  └─ Employee Cost %,14%,13%,16%,18%,19%,19%,19%,18%,21%,21%,22%,23%
  └─ Other Cost %,5%,6%,6%,6%,6%,6%,6%,6%,6%,6%,8%,10%
Operating Profit,97,156,204,237,233,219,237,260,313,324,333,397
OPM %,16%,17%,17%,17%,15%,14%,14%,14%,11%,11%,10%,10%
Other Income,4,10,18,21,38,-5,34,48,38,59,46,108
  └─ Exceptional items,2,2,0,-1,-0,-28,0,11,-1,40,29,-8
  └─ Other income normal,2,8,18,21,38,22,34,37,39,19,17,116
Interest,17,26,30,27,25,23,19,15,36,51,60,64
Depreciation,9,16,27,37,41,58,57,59,95,104,122,151
Profit before tax,75,123,164,193,205,133,194,235,220,228,197,290
Tax %,33%,35%,31%,28%,35%,22%,27%,26%,31%,27%,50%,37%
Net Profit,50,80,114,138,134,104,143,173,152,167,99,183
  └─ Minority share,0,-8,0,0,0,0,0,0,0,0,0,0
  └─ Exceptional items AT,1,1,0,-0,-0,-18,0,8,-1,24,13,-5
  └─ Profit excl Excep,49,79,113,139,134,122,143,165,153,143,86,187
  └─ Profit for PE,49,71,113,139,134,122,143,165,153,143,86,187
  └─ Profit for EPS,50,72,114,138,134,104,143,173,152,167,99,183
  └─ Profit Growth %,-2%,45%,60%,22%,-4%,-9%,17%,15%,-7%,-6%,-40%,118%
EPS in Rs,4.19,5.48,8.66,9.90,9.57,7.43,10.20,12.51,10.99,12.08,7.24,13.32
Dividend Payout %,23%,19%,17%,14%,16%,24%,17%,16%,21%,21%,41%,15%
