Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,2010,2049,2258,2311,2463,2224,1508,1769,2129,2402,2339,2356
  └─ Sales Growth %,8.06%,1.98%,10.18%,2.35%,6.56%,-9.70%,-32.20%,17.30%,20.39%,12.82%,-2.62%,0.70%
Expenses,1446,1512,1614,1746,1957,1740,1201,1463,1806,1779,1793,1867
  └─ Material Cost %,32.24%,30.19%,29.27%,31.62%,37.50%,34.46%,27.97%,31.28%,39.97%,30.61%,27.47%,27.62%
    └─ Raw material cost,648,619,661,734,923,766,421,554,850,735,642,651
    └─ Change in inventory,0,-0,0,-3,1,0,0,-1,1,1,0,-0
  └─ Manufacturing Cost %,11.35%,11.51%,8.98%,9.22%,9.14%,9.68%,10.60%,12.54%,12.98%,11.97%,13.54%,0.00%
  └─ Employee Cost %,17.21%,19.07%,18.86%,18.88%,17.67%,18.80%,25.16%,21.21%,18.19%,17.97%,19.01%,19.51%
  └─ Other Cost %,11.14%,12.99%,14.35%,15.84%,15.15%,15.29%,15.90%,17.70%,13.66%,13.52%,16.64%,32.13%
Operating Profit,564,538,644,565,506,484,307,305,324,623,546,488
OPM %,28%,26%,29%,24%,21%,22%,20%,17%,15%,26%,23%,21%
Other Income,24,21,15,23,15,10,25,17,38,81,81,85
  └─ Exceptional items,-2,4,-2,-1,-2,-3,11,-3,-1,7,-1,0
  └─ Other income normal,26,18,17,24,17,12,14,20,39,73,82,85
Interest,8,14,7,7,8,25,24,18,21,24,25,26
Depreciation,88,85,86,92,99,121,115,110,112,114,104,100
Profit before tax,492,460,565,488,414,348,193,195,228,565,499,448
Tax %,36%,36%,34%,34%,34%,21%,27%,27%,26%,25%,26%,26%
Net Profit,316,292,375,324,274,275,141,143,169,426,371,332
  └─ Exceptional items AT,-1,2,-1,-1,-1,-2,7,-2,-1,5,-1,0
  └─ Profit excl Excep,317,290,376,325,275,277,134,144,170,420,372,332
  └─ Profit for PE,317,290,376,325,275,277,134,144,170,420,372,332
  └─ Profit for EPS,316,292,375,324,274,275,141,143,169,426,371,332
  └─ Profit Growth %,3%,-9%,30%,-14%,-15%,1%,-52%,8%,18%,147%,-12%,-11%
EPS in Rs,17.23,15.90,20.38,17.60,15.66,15.72,8.08,8.05,9.50,23.89,20.82,18.63
Dividend Payout %,45%,69%,40%,1%,64%,64%,37%,62%,63%,54%,58%,38%
