Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,3887,5256,6604,8878,11078,9513,10775,7151,8500,9523,9415,10417
  └─ Sales Growth %,53.32%,35.21%,25.66%,34.43%,24.77%,-14.12%,13.26%,-33.63%,18.87%,12.03%,-1.14%,10.64%
Expenses,1481,1987,2759,3592,4507,7034,6609,3947,5667,6252,6033,7327
  └─ Manufacturing Cost %,1%,1%,1%,1%,7%,8%,16%,25%,22%,29%,28%,0%
  └─ Employee Cost %,18%,17%,17%,16%,15%,15%,15%,15%,13%,13%,14%,13%
  └─ Other Cost %,19%,20%,24%,24%,19%,51%,31%,16%,32%,24%,22%,57%
Operating Profit,2406,3269,3845,5286,6571,2479,4166,3204,2833,3271,3382,3090
OPM %,62%,62%,58%,60%,59%,26%,39%,45%,33%,34%,36%,30%
Other Income,7,12,15,42,88,89,74,158,264,79,104,372
  └─ Exceptional items,0,0,0,0,0,0,0,0,0,0,0,-99
  └─ Other income normal,7,12,15,42,88,89,74,158,264,79,104,471
Interest,1832,2620,2810,3876,4783,4793,3834,2984,2575,2786,2537,2492
Depreciation,72,90,106,104,132,232,260,151,138,126,147,144
Profit before tax,510,571,943,1349,1744,-2457,146,227,385,437,802,827
Tax %,40%,41%,42%,38%,40%,-17%,-74%,7%,-5%,-21%,33%,18%
Net Profit,326,383,563,837,1044,-2044,254,212,406,528,536,680
  └─ Profit from Associates,18,48,15,0,0,0,0,0,0,0,0,0
  └─ Minority share,2,31,46,26,-49,-1,11,-23,-61,-107,-137,-134
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-81
  └─ Profit excl Excep,326,383,563,837,1044,-2044,254,212,406,528,536,762
  └─ Profit for PE,329,414,609,863,995,-2045,265,189,344,421,399,612
  └─ Profit for EPS,329,414,609,863,995,-2045,265,189,344,421,399,547
  └─ Profit Growth %,48%,26%,47%,42%,15%,-306%,113%,-29%,82%,22%,-5%,53%
EPS in Rs,4.15,5.09,7.32,9.43,10.67,-21.89,2.84,2.00,3.65,4.46,4.22,5.78
Dividend Payout %,24%,25%,18%,14%,12%,0%,49%,69%,39%,32%,35%,26%
